topology,run,seed,edges,mean_degree,degree_cv,transitivity,global_efficiency
BA,0,43,1984,7.936,1.02226564605,0.0398146615919,0.364706880427
ER,0,42,1958,7.832,0.354019905301,0.0152951173279,0.330350167001
WS,0,44,2000,8,0.148534507775,0.329617501568,0.282775551102
BA,1,46,1984,7.936,0.955569128083,0.0376359371668,0.359495657982
ER,1,45,1998,7.992,0.364110588234,0.015478336545,0.332521309285
WS,1,47,2000,8,0.147901994577,0.337003484321,0.282080446607
BA,2,49,1984,7.936,1.01849991823,0.0393766199242,0.36272010688
ER,2,48,1922,7.688,0.350344284898,0.0161576220344,0.327843687375
WS,2,50,2000,8,0.158508674841,0.325579780586,0.282763469797
BA,3,52,1984,7.936,1.01180555828,0.0429718875502,0.362101536406
ER,3,51,1979,7.916,0.32886008366,0.0159937585333,0.331598797595
WS,3,53,2000,8,0.142082722384,0.323186483279,0.283978356713
BA,4,55,1984,7.936,0.961367245735,0.0398403560202,0.359192785571
ER,4,54,1917,7.668,0.349489251377,0.0121415832076,0.327425384101
WS,4,56,2000,8,0.148954691098,0.333751306165,0.282289378757
BA,5,58,1984,7.936,0.958853512976,0.0436661118391,0.358732798931
ER,5,57,1975,7.9,0.358967345143,0.0147717099373,0.330448764195
WS,5,59,2000,8,0.144481832768,0.346797823357,0.278480313007
BA,6,61,1984,7.936,1.05235900442,0.0397140842362,0.365535337341
ER,6,60,1994,7.976,0.355401497683,0.0171493184245,0.332980895123
WS,6,62,2000,8,0.15350081433,0.332823259373,0.282127607596
BA,7,64,1984,7.936,0.953373252201,0.0386862353947,0.359679091516
ER,7,63,2011,8.044,0.354291833385,0.0148184736972,0.334779826319
WS,7,65,2000,8,0.152888848514,0.305969110895,0.287050501002
BA,8,67,1984,7.936,0.954139055372,0.0398291510945,0.359224716098
ER,8,66,2029,8.116,0.338479223415,0.0152526799387,0.335107682031
WS,8,68,2000,8,0.152274423328,0.317931946281,0.285002271209
BA,9,70,1984,7.936,1.01158583564,0.0372577243665,0.363384769539
ER,9,69,2007,8.028,0.349916645046,0.0132479164075,0.334305945224
WS,9,71,2000,8,0.155924661295,0.323163527695,0.284841816967
BA,10,73,1984,7.936,0.918043806917,0.040398061485,0.357538543754
ER,10,72,1950,7.8,0.35630878467,0.0157988282536,0.329702013551
WS,10,74,2000,8,0.15,0.343454038997,0.28144924134
BA,11,76,1984,7.936,0.958985978971,0.0401543854679,0.359546960587
ER,11,75,2036,8.144,0.351857848405,0.016628509459,0.336270273881
WS,11,77,2000,8,0.156324982009,0.324786324786,0.284522378089
BA,12,79,1984,7.936,1.02139547261,0.0384602643522,0.363666933867
ER,12,78,1929,7.716,0.351678101431,0.0133819951338,0.327978757515
WS,12,80,2000,8,0.150623703314,0.321033210332,0.285441015364
BA,13,82,1984,7.936,1.01036079191,0.0421331366897,0.363226185704
ER,13,81,2045,8.18,0.341415207378,0.0171346119161,0.336723580494
WS,13,83,2000,8,0.146841751556,0.340467061694,0.282015631262
BA,14,85,1984,7.936,0.940900656773,0.0413718411552,0.358690447561
ER,14,84,1974,7.896,0.353821674199,0.0185042405551,0.331844488978
WS,14,86,2000,8,0.15,0.334470752089,0.282399198397
BA,15,88,1984,7.936,0.993626954928,0.0377738347096,0.361278690714
ER,15,87,2059,8.236,0.333851468951,0.0173327774138,0.337105678023
WS,15,89,2000,8,0.150623703314,0.314140499896,0.28551743487
BA,16,91,1984,7.936,1.03427910613,0.0424454319697,0.363978223112
ER,16,90,1886,7.544,0.370967987584,0.0144755244755,0.325863861055
WS,16,92,2000,8,0.145344418537,0.324313014367,0.283491516366
BA,17,94,1984,7.936,0.986184420666,0.0400357707918,0.361280561122
ER,17,93,1913,7.652,0.35633828676,0.0141936368623,0.327670407482
WS,17,95,2000,8,0.155924661295,0.315866286747,0.286807748831
BA,18,97,1984,7.936,0.965454548492,0.039877624222,0.360156045424
ER,18,96,1980,7.92,0.358585858586,0.0146965262756,0.332780627922
WS,18,98,2000,8,0.148954691098,0.333333333333,0.282109552438
BA,19,100,1984,7.936,0.977419011747,0.0404124570357,0.361099131596
ER,19,99,2065,8.26,0.347024981418,0.0181274199226,0.338097929192
WS,19,101,2000,8,0.145344418537,0.334983958711,0.281660253841
BA,20,103,1984,7.936,0.990650239759,0.039639886352,0.361730794923
ER,20,102,1911,7.644,0.357055727982,0.0173088811045,0.326865998664
WS,20,104,2000,8,0.146628782986,0.318321249303,0.285136272545
BA,21,106,1984,7.936,0.925931265822,0.0392883345561,0.357928256513
ER,21,105,2029,8.116,0.342226071423,0.0144803568155,0.335558984636
WS,21,107,2000,8,0.152888848514,0.330596911089,0.283181372268
BA,22,109,1984,7.936,1.00673980499,0.0405801002726,0.363465597862
ER,22,108,1945,7.78,0.356937888612,0.0160767449553,0.329881095524
WS,22,110,2000,8,0.157718102956,0.31525211835,0.285703273213
BA,23,112,1984,7.936,1.04329734377,0.0420401954756,0.364560988644
ER,23,111,2010,8.04,0.33675014239,0.0178314459113,0.333664796259
WS,23,113,2000,8,0.149373692463,0.33140628265,0.283858517034
BA,24,115,1984,7.936,1.01158583564,0.0439862082817,0.361585437541
ER,24,114,1983,7.932,0.35109021333,0.0185527574115,0.331218169673
WS,24,116,2000,8,0.144481832768,0.330054416074,0.283397862391
BA,25,118,1984,7.936,1.01831282554,0.043771603297,0.362678022712
ER,25,117,2066,8.264,0.324566792844,0.0137450910389,0.337326653306
WS,25,119,2000,8,0.147054411699,0.316185696361,0.286190247161
BA,26,121,1984,7.936,1.06262910858,0.0408053265694,0.365529458917
ER,26,120,1999,7.996,0.382535680641,0.0165400637099,0.334314762859
WS,26,122,2000,8,0.147901994577,0.326132404181,0.283570016223
BA,27,124,1984,7.936,1.03255827445,0.0385949980359,0.363226452905
ER,27,123,2044,8.176,0.358618910473,0.0189094368793,0.336155511022
WS,27,125,2000,8,0.158705702481,0.306602791085,0.287447828991
BA,28,127,1984,7.936,0.996116695796,0.0385924312551,0.362126118904
ER,28,126,2017,8.068,0.345616772538,0.0183333333333,0.334169271877
WS,28,128,2000,8,0.151657508881,0.33574610245,0.281751273976
BA,29,130,1984,7.936,1.01371826839,0.0410807922247,0.363136806947
ER,29,129,2035,8.14,0.37303576854,0.016038016038,0.336673480294
WS,29,131,2000,8,0.156324982009,0.313112361893,0.285623380093
BA,30,133,1984,7.936,1.04052378337,0.040995845235,0.363722244489
ER,30,132,1950,7.8,0.350823207723,0.016851704996,0.329925183701
WS,30,134,2000,8,0.143831498636,0.327820808039,0.282128390113
BA,31,136,1984,7.936,0.989110365596,0.0417623864221,0.361444756179
ER,31,135,2080,8.32,0.328316459358,0.0159733192909,0.338348296593
WS,31,137,2000,8,0.151451312309,0.338066402172,0.282127989312
BA,32,139,1984,7.936,1.03154286866,0.0406029821399,0.363594388777
ER,32,138,2034,8.136,0.33726575333,0.0177471488687,0.334664261857
WS,32,140,2000,8,0.155120920575,0.310948905109,0.286835938544
BA,33,142,1984,7.936,0.948564605809,0.0349112002292,0.359888577154
ER,33,141,1991,7.964,0.350385061231,0.0172653680749,0.332468136272
WS,33,143,2000,8,0.147901994577,0.341393728223,0.280347361389
BA,34,145,1984,7.936,1.10168746316,0.0439901432874,0.36783019372
ER,34,144,2082,8.328,0.35467245924,0.0204725312536,0.338520641282
WS,34,146,2000,8,0.150623703314,0.33774281139,0.281374615898
BA,35,148,1984,7.936,0.967327595272,0.0384291429775,0.361131462925
ER,35,147,2029,8.116,0.352195212514,0.0163825010618,0.335591048764
WS,35,149,2000,8,0.136930639376,0.318461538462,0.285043954576
BA,36,151,1984,7.936,0.882883253049,0.0364139202581,0.356099131596
ER,36,150,1964,7.856,0.358303118904,0.0147611031982,0.330507949232
WS,36,152,2000,8,0.152069063257,0.327139874739,0.283830938066
BA,37,154,1984,7.936,1.03366485226,0.042080826576,0.364694188376
ER,37,153,2044,8.176,0.360781533745,0.0162085139227,0.336405344021
WS,37,155,2000,8,0.145344418537,0.328497698424,0.283564863059
BA,38,157,1984,7.936,1.02071124449,0.0408751864744,0.362770474281
ER,38,156,2030,8.12,0.354320425485,0.0201537251105,0.33533747495
WS,38,158,2000,8,0.166958078571,0.318773362869,0.28661015364
BA,39,160,1984,7.936,0.978620392854,0.0424410540915,0.360788510354
ER,39,159,2012,8.048,0.372798540426,0.0138762096038,0.335031262525
WS,39,161,2000,8,0.143831498636,0.335984927779,0.281586449088
BA,40,163,1984,7.936,0.922116512527,0.038564956352,0.357374749499
ER,40,162,1963,7.852,0.321838081343,0.0149531468067,0.330629258517
WS,40,164,2000,8,0.148323969742,0.342182274247,0.281606680026
BA,41,166,1984,7.936,1.0280891651,0.0418379765155,0.364008550434
ER,41,165,1989,7.956,0.358739447102,0.0154989919355,0.332838343353
WS,41,167,2000,8,0.149791521789,0.323838707431,0.284301803607
BA,42,169,1984,7.936,0.999680864139,0.0381407648495,0.362465330661
ER,42,168,2009,8.036,0.358047997711,0.0177722925023,0.333384635938
WS,42,170,2000,8,0.158508674841,0.298916817109,0.289155911824
BA,43,172,1984,7.936,1.02384870449,0.0447036278332,0.361954575818
ER,43,171,2033,8.132,0.345602623569,0.0169357775889,0.334789178357
WS,43,173,2000,8,0.149582753017,0.311951525282,0.286714094856
BA,44,175,1984,7.936,0.962654639117,0.0397855530474,0.359867201068
ER,44,174,1998,7.992,0.354347992003,0.0172769953052,0.333714362057
WS,44,176,2000,8,0.156923548265,0.327636515215,0.28362752171
BA,45,178,1984,7.936,0.96736042337,0.0416915248289,0.359641950567
ER,45,177,1922,7.688,0.34114453689,0.0117332235488,0.327520240481
WS,45,179,2000,8,0.14726676475,0.308008642922,0.286582231129
BA,46,181,1984,7.936,1.04466616359,0.0396522750776,0.365542418169
ER,46,180,1986,7.944,0.331544902134,0.016231884058,0.332261456246
WS,46,182,2000,8,0.15103807467,0.322450400278,0.284648897795
BA,47,184,1984,7.936,1.01803212204,0.0415904784069,0.363282297929
ER,47,183,2044,8.176,0.334801718897,0.0146907683937,0.335078022712
WS,47,185,2000,8,0.149582753017,0.33994985374,0.28188533257
BA,48,187,1984,7.936,1.01690853318,0.0433378823686,0.362471609886
ER,48,186,1957,7.828,0.348502705383,0.014583196479,0.328249031396
WS,48,188,2000,8,0.152274423328,0.318558207501,0.284140547762
BA,49,190,1984,7.936,0.929354572785,0.0371710526316,0.357937207748
ER,49,189,2028,8.112,0.349530750385,0.0173431509767,0.335128657314
WS,49,191,2000,8,0.144265380463,0.324635456639,0.284412825651
BA,50,193,1984,7.936,0.929217882651,0.0327898815616,0.359037140948
ER,50,192,1966,7.864,0.346792823247,0.0148495506057,0.329542685371
WS,50,194,2000,8,0.15612494996,0.334190410007,0.283397327989
BA,51,196,1984,7.936,1.00970053734,0.0390433703418,0.36391756847
ER,51,195,2010,8.04,0.335737966543,0.015026296018,0.333781429526
WS,51,197,2000,8,0.147690554877,0.314656073594,0.285472220632
BA,52,199,1984,7.936,0.927678730823,0.0371278971843,0.357478557114
ER,52,198,2081,8.324,0.347332733746,0.0150597195776,0.338945758183
WS,52,200,2000,8,0.151451312309,0.3088327417,0.28705263861
BA,53,202,1984,7.936,0.949835918624,0.0389401416005,0.359295791583
ER,53,201,2073,8.292,0.341502324644,0.0155948834764,0.338340948564
WS,53,203,2000,8,0.143614066163,0.321981856246,0.284431529726
BA,54,205,1984,7.936,1.02387972038,0.0390524333432,0.363544422177
ER,54,204,2124,8.496,0.339627839371,0.0184969171805,0.340955778223
WS,54,206,2000,8,0.156524758425,0.329349638688,0.282684034736
BA,55,208,1984,7.936,0.937587253137,0.0366277805956,0.358705811623
ER,55,207,2043,8.172,0.358740019705,0.0162490327957,0.335925985304
WS,55,209,2000,8,0.153297097168,0.313230383973,0.28565744823
BA,56,211,1984,7.936,0.98441177586,0.0403184120748,0.361540280561
ER,56,210,1954,7.816,0.367935747909,0.0140387365137,0.330965263861
WS,56,212,2000,8,0.146415504643,0.321480861744,0.284391048764
BA,57,214,1984,7.936,0.97263129783,0.0394681742044,0.361685905143
ER,57,213,2043,8.172,0.353780289654,0.0164854856051,0.337052772211
WS,57,215,2000,8,0.143178210633,0.341917922948,0.279614505201
BA,58,217,1984,7.936,0.978879957065,0.0392054908486,0.360930527722
ER,58,216,2000,8,0.370557013157,0.0137062418966,0.333985303941
WS,58,218,2000,8,0.151863425485,0.333634908484,0.282207214429
BA,59,220,1984,7.936,1.04487892995,0.0408064359795,0.364943486974
ER,59,219,2004,8.016,0.359743410022,0.0158002354545,0.332694188377
WS,59,221,2000,8,0.153297097168,0.305717863105,0.288453440214
BA,60,223,1984,7.936,0.935756486626,0.0405111078844,0.358737875751
ER,60,222,2094,8.376,0.336892572073,0.0175498967653,0.339163927856
WS,60,224,2000,8,0.152069063257,0.334446764092,0.282781963928
BA,61,226,1984,7.936,0.952940134705,0.0406286752914,0.359646225785
ER,61,225,1951,7.804,0.343776440314,0.0137322542126,0.329780627922
WS,61,227,2000,8,0.146841751556,0.33649355176,0.281859452238
BA,62,229,1984,7.936,0.999712629836,0.0378343560362,0.36210514362
ER,62,228,1955,7.82,0.357498652396,0.0151108785242,0.330617768871
WS,62,230,2000,8,0.157916116974,0.33023126606,0.283058917836
BA,63,232,1984,7.936,0.97155326218,0.0394088669951,0.360364729459
ER,63,231,1966,7.864,0.363724929777,0.0150579150579,0.331548162993
WS,63,233,2000,8,0.148954691098,0.327481713689,0.283336940548
BA,64,235,1984,7.936,0.989046152144,0.0417652504886,0.362056245825
ER,64,234,2071,8.284,0.345913118831,0.0161045629595,0.338310888443
WS,64,236,2000,8,0.148744747806,0.340880590776,0.280451169005
BA,65,238,1984,7.936,0.962753598073,0.0388291306648,0.359821509686
ER,65,237,1973,7.892,0.351341216633,0.0139175257732,0.330562191049
WS,65,239,2000,8,0.15532224567,0.31551508411,0.287149098196
BA,66,241,1984,7.936,1.02080457533,0.0395783611774,0.363199064796
ER,66,240,1990,7.96,0.353423912473,0.0155410954577,0.332483233133
WS,66,242,2000,8,0.15532224567,0.308633393577,0.286286973948
BA,67,244,1984,7.936,0.92743907763,0.0401040140639,0.357584903139
ER,67,243,2003,8.012,0.350540777958,0.0166697883499,0.333768603874
WS,67,245,2000,8,0.15831140199,0.327477258524,0.284379559118
BA,68,247,1984,7.936,0.985153451715,0.0417326630397,0.36165263861
ER,68,246,2021,8.084,0.346737268832,0.0167680117929,0.335013092852
WS,68,248,2000,8,0.158902485821,0.317411830047,0.284243954576
BA,69,250,1984,7.936,0.99774124413,0.0433157805334,0.361639144956
ER,69,249,2058,8.232,0.357526419842,0.016364596164,0.337819772879
WS,69,251,2000,8,0.14555926628,0.330776204756,0.281164195057
BA,70,253,1984,7.936,0.915653916334,0.0406127141903,0.357148563794
ER,70,252,2014,8.056,0.34643168233,0.0174526550316,0.33366012024
WS,70,254,2000,8,0.149582753017,0.309862097785,0.287024315297
BA,71,256,1984,7.936,0.986345412221,0.0372433715052,0.361885637942
ER,71,255,1999,7.996,0.335577612753,0.0148242001901,0.333845290581
WS,71,257,2000,8,0.153704261489,0.325914591737,0.282177822311
BA,72,259,1984,7.936,0.997422913786,0.0413933729822,0.362736406145
ER,72,258,1951,7.804,0.343776440314,0.0155234178055,0.329703406814
WS,72,260,2000,8,0.144913767462,0.338797433036,0.28118249833
BA,73,262,1984,7.936,1.02666731391,0.0414072536812,0.36350501002
ER,73,261,2025,8.1,0.342623177369,0.0163773538613,0.334741215765
WS,73,263,2000,8,0.150416089565,0.307686951678,0.286972879091
BA,74,265,1984,7.936,1.00421315696,0.0437261715982,0.361965531062
ER,74,264,1939,7.756,0.347315945178,0.0132761164007,0.329078957916
WS,74,266,2000,8,0.140312152004,0.327558505065,0.28270682317
BA,75,268,1984,7.936,1.03716122639,0.0399700306209,0.36308510354
ER,75,267,2012,8.048,0.332892923002,0.0148356807512,0.334107682031
WS,75,269,2000,8,0.15083103129,0.312656641604,0.286478557114
BA,76,271,1984,7.936,1.00856766677,0.0432212781677,0.361979826319
ER,76,270,2074,8.296,0.330560734627,0.0174582647543,0.338029659318
WS,76,272,2000,8,0.154717484468,0.323298338316,0.284794522378
BA,77,274,1984,7.936,0.932663175266,0.039662016972,0.358666800267
ER,77,273,1919,7.676,0.366514492533,0.0156186612576,0.326594789579
WS,77,275,2000,8,0.15247950682,0.315822432508,0.284868403473
BA,78,277,1984,7.936,0.971422509897,0.0389950732031,0.361221509686
ER,78,276,2067,8.268,0.343036485363,0.0179640718563,0.337470674683
WS,78,278,2000,8,0.150416089565,0.335886366801,0.282594655978
BA,79,280,1984,7.936,0.999363151628,0.0402903072645,0.362389579158
ER,79,279,2002,8.008,0.339052314694,0.016821016821,0.333262391449
WS,79,281,2000,8,0.138744369255,0.334637964775,0.281607882431
BA,80,283,1984,7.936,0.986796048847,0.0379472725398,0.362053974615
ER,80,282,1996,7.984,0.350606199503,0.0175482734763,0.332690981964
WS,80,284,2000,8,0.136930639376,0.335034965035,0.281460883672
BA,81,286,1984,7.936,0.902871339216,0.0399308166642,0.356356312625
ER,81,285,1974,7.896,0.342113733887,0.0157414005312,0.331824181697
WS,81,287,2000,8,0.150416089565,0.324188831639,0.282870273881
BA,82,289,1984,7.936,0.966210776269,0.0364722417428,0.360259318637
ER,82,288,1953,7.812,0.370929134281,0.0153866129975,0.330131596526
WS,82,290,2000,8,0.153907439716,0.319424160234,0.284728390113
BA,83,292,1984,7.936,1.08866814064,0.0439516377768,0.366232331329
ER,83,291,1943,7.772,0.347925111102,0.0188175630589,0.328473213093
WS,83,293,2000,8,0.158902485821,0.30387392391,0.286573356236
BA,84,295,1984,7.936,0.967885521522,0.0369331135351,0.361048229793
ER,84,294,2013,8.052,0.343304697025,0.0137836830995,0.334664395457
WS,84,296,2000,8,0.148744747806,0.328967535182,0.283457314629
BA,85,298,1984,7.936,0.913153448873,0.0426180736333,0.356548162992
ER,85,297,1982,7.928,0.359315288957,0.0137055837563,0.332171810287
WS,85,299,2000,8,0.142741024236,0.339243333799,0.28050102109
BA,86,301,1984,7.936,1.0274712107,0.0422604746075,0.363193319973
ER,86,300,1994,7.976,0.35900998457,0.0156015037594,0.332675484302
WS,86,302,2000,8,0.152274423328,0.314591886438,0.28483513694
BA,87,304,1984,7.936,1.04171335635,0.0408467598146,0.364131997328
ER,87,303,2046,8.184,0.363832733743,0.0180904522613,0.336373547094
WS,87,305,2000,8,0.15103807467,0.326836059868,0.283555854566
BA,88,307,1984,7.936,0.945513198019,0.0420303912059,0.358597060788
ER,88,306,2002,8.008,0.347052573218,0.0167282751707,0.333073213093
WS,88,308,2000,8,0.15103807467,0.334980856248,0.281734612081
BA,89,310,1984,7.936,0.974066822763,0.0381533101045,0.360806145624
ER,89,309,2007,8.028,0.367900983976,0.0165786565148,0.333906346025
WS,89,311,2000,8,0.150208188858,0.314184249008,0.285025918503
BA,90,313,1984,7.936,0.958356602422,0.0406066189498,0.360043553774
ER,90,312,1943,7.772,0.353026636399,0.0159574468085,0.32924742819
WS,90,314,2000,8,0.151863425485,0.310877583687,0.2855250501
BA,91,316,1984,7.936,1.04177432348,0.043275308762,0.364390781563
ER,91,315,2076,8.304,0.337521853999,0.0169907164127,0.338016967268
WS,91,317,2000,8,0.148954691098,0.329571577847,0.282069739479
BA,92,319,1984,7.936,1.15279064406,0.0454086781029,0.371361255845
ER,92,318,1990,7.96,0.349201038253,0.0148270181219,0.332834468938
WS,92,320,2000,8,0.153297097168,0.337646076795,0.281990399847
BA,93,322,1984,7.936,0.925039130883,0.0371227142542,0.357895925183
ER,93,321,2009,8.036,0.356834963009,0.0155642023346,0.333673747495
WS,93,323,2000,8,0.161245154966,0.327968923418,0.284948430194
BA,94,325,1984,7.936,0.989495558798,0.0397916166844,0.361140547762
ER,94,324,1940,7.76,0.328706777224,0.0160776066753,0.328459452238
WS,94,326,2000,8,0.146415504643,0.332984731228,0.282913465025
BA,95,328,1984,7.936,0.975076946305,0.0395739793255,0.36072758851
ER,95,327,2075,8.3,0.33970776337,0.0176831047563,0.3383000668
WS,95,329,2000,8,0.155924661295,0.321287094308,0.284486573146
BA,96,331,1984,7.936,1.05075845527,0.0427676994702,0.364216299265
ER,96,330,1972,7.888,0.350858547322,0.01393728223,0.331364061456
WS,96,332,2000,8,0.141421356237,0.336033519553,0.282210955244
BA,97,334,1984,7.936,1.0027891198,0.0423734540785,0.362262792251
ER,97,333,1973,7.892,0.356332536921,0.0154093097913,0.331157782231
WS,97,335,2000,8,0.136014705087,0.363458310017,0.275734669338
BA,98,337,1984,7.936,0.964401419051,0.0403450096814,0.358963126252
ER,98,336,1990,7.96,0.337713118266,0.0162866449511,0.332376753507
WS,98,338,2000,8,0.151657508881,0.333866926503,0.282222845691
BA,99,340,1984,7.936,1.07066750082,0.0397988054071,0.366151770207
ER,99,339,1962,7.848,0.354699782123,0.0144409028817,0.330835804943
WS,99,341,2000,8,0.145129252737,0.340866290019,0.280487775551
