topology,run,seed,edges,mean_degree,degree_cv,transitivity,global_efficiency
BA,0,43,736,14.72,0.560128771187,0.22471660369,0.557811447811
ER,0,42,777,15.54,0.252924405881,0.169511184756,0.56595959596
WS,0,44,800,16,0.115244305716,0.373705834018,0.547643097643
BA,1,46,736,14.72,0.581950141874,0.21943778601,0.558316498316
ER,1,45,776,15.52,0.209873588521,0.150279708425,0.565892255892
WS,1,47,800,16,0.115920231194,0.419733815314,0.540942760943
BA,2,49,736,14.72,0.584955955599,0.236870699022,0.558249158249
ER,2,48,771,15.42,0.216290929997,0.158300496831,0.565454545455
WS,2,50,800,16,0.0922801441265,0.39937236766,0.541818181818
BA,3,52,736,14.72,0.567495799765,0.217045705454,0.559797979798
ER,3,51,794,15.88,0.241649556027,0.152736833718,0.568821548822
WS,3,53,800,16,0.109687054842,0.382343261478,0.545824915825
BA,4,55,736,14.72,0.523237206163,0.209660134721,0.556666666667
ER,4,54,778,15.56,0.242573287652,0.16146179402,0.56696969697
WS,4,56,800,16,0.101165087851,0.381337070316,0.544814814815
BA,5,58,736,14.72,0.58234653008,0.235913447575,0.558282828283
ER,5,57,830,16.6,0.213834209028,0.169907202828,0.574511784512
WS,5,59,800,16,0.0956066158799,0.407279029463,0.539292929293
BA,6,61,736,14.72,0.560211159301,0.222699659209,0.558585858586
ER,6,60,818,16.36,0.194164975372,0.157930981712,0.57404040404
WS,6,62,800,16,0.104582503317,0.401070840198,0.544175084175
BA,7,64,736,14.72,0.531810904271,0.210606290837,0.554983164983
ER,7,63,820,16.4,0.188334697701,0.161159862648,0.57404040404
WS,7,65,800,16,0.110397010829,0.371915103653,0.549663299663
BA,8,67,736,14.72,0.595511824944,0.238665710187,0.556195286195
ER,8,66,814,16.28,0.217704837543,0.160952089392,0.573097643098
WS,8,68,800,16,0.0922801441265,0.404079610207,0.540942760943
BA,9,70,736,14.72,0.62448880323,0.239405152552,0.560269360269
ER,9,69,796,15.92,0.231421902741,0.15531660693,0.569562289562
WS,9,71,800,16,0.116256720236,0.394315287932,0.545050505051
BA,10,73,736,14.72,0.523237206163,0.212875076546,0.556632996633
ER,10,72,758,15.16,0.251650589427,0.148678125818,0.562996632997
WS,10,74,800,16,0.0875,0.412382211936,0.540606060606
BA,11,76,736,14.72,0.503366942291,0.214903060033,0.555151515152
ER,11,75,799,15.98,0.228042462398,0.164094039421,0.569797979798
WS,11,77,800,16,0.111453465626,0.420182580804,0.53898989899
BA,12,79,736,14.72,0.566111594084,0.241857037583,0.555218855219
ER,12,78,786,15.72,0.280631701445,0.167184883999,0.566801346801
WS,12,80,800,16,0.0968245836552,0.389603960396,0.545117845118
BA,13,82,736,14.72,0.545096097431,0.226627618833,0.557272727273
ER,13,81,824,16.48,0.230978199095,0.169584569733,0.574074074074
WS,13,83,800,16,0.102697979532,0.416069221261,0.540235690236
BA,14,85,736,14.72,0.526753530281,0.221611721612,0.554983164983
ER,14,84,746,14.92,0.223840521808,0.147505026503,0.560505050505
WS,14,86,800,16,0.105697090783,0.420489170716,0.540707070707
BA,15,88,736,14.72,0.583138498158,0.232259468872,0.557239057239
ER,15,87,846,16.92,0.21189076632,0.17029267947,0.577205387205
WS,15,89,800,16,0.0905711046637,0.4,0.543872053872
BA,16,91,736,14.72,0.548472299378,0.220109305982,0.554377104377
ER,16,90,770,15.4,0.241572405685,0.155348047538,0.564141414141
WS,16,92,800,16,0.0992156741649,0.369371598219,0.546127946128
BA,17,94,736,14.72,0.5675771185,0.226081836915,0.55797979798
ER,17,93,758,15.16,0.244992171046,0.146283813359,0.563265993266
WS,17,95,800,16,0.0875,0.400975367829,0.54228956229
BA,18,97,736,14.72,0.597677847234,0.230240549828,0.558148148148
ER,18,96,846,16.92,0.210899350827,0.169514356611,0.578417508418
WS,18,98,800,16,0.104955347648,0.404497158389,0.542491582492
BA,19,100,736,14.72,0.582425775348,0.226747985188,0.557777777778
ER,19,99,797,15.94,0.236041353164,0.161236623068,0.570067340067
WS,19,101,800,16,0.108972473589,0.400674786043,0.542491582492
BA,20,103,736,14.72,0.568876637369,0.223390179359,0.558653198653
ER,20,102,759,15.18,0.254008741389,0.150964714062,0.562525252525
WS,20,104,800,16,0.0888291900222,0.405090488389,0.539427609428
BA,21,106,736,14.72,0.523942358913,0.209990820073,0.556801346801
ER,21,105,779,15.58,0.221633929202,0.147314706374,0.5667003367
WS,21,107,800,16,0.103455908483,0.386339293071,0.545387205387
BA,22,109,736,14.72,0.515327307804,0.208092485549,0.556531986532
ER,22,108,770,15.4,0.248286419407,0.157373720281,0.565117845118
WS,22,110,800,16,0.115920231194,0.373151495235,0.544410774411
BA,23,112,736,14.72,0.589749043501,0.227174383384,0.559494949495
ER,23,111,814,16.28,0.205582256961,0.165025388521,0.573569023569
WS,23,113,800,16,0.102697979532,0.398022249691,0.544107744108
BA,24,115,736,14.72,0.617652343583,0.235471857213,0.558451178451
ER,24,114,802,16.04,0.240477113995,0.160003123536,0.569898989899
WS,24,116,800,16,0.107165176247,0.400592738948,0.542255892256
BA,25,118,736,14.72,0.577571917142,0.233007584597,0.557676767677
ER,25,117,816,16.32,0.212769945237,0.160256410256,0.573939393939
WS,25,119,800,16,0.0972271824132,0.37892913126,0.548821548822
BA,26,121,736,14.72,0.593648944241,0.231747628629,0.557845117845
ER,26,120,802,16.04,0.227350195497,0.160289149053,0.570740740741
WS,26,122,800,16,0.11891435994,0.389869468845,0.544579124579
