topology,run,seed,edges,mean_degree,degree_cv,transitivity,global_efficiency
ER,44,174,3190,15.95,0.250371918987,0.0392688679245,0.435385338346
WS,44,176,3200,16,0.106066017178,0.363451086957,0.39472744361
BA,45,178,3136,15.68,0.815298499683,0.0900891745637,0.445272556391
ER,45,177,3144,15.72,0.245645934561,0.0386098818562,0.433649749374
WS,45,179,3200,16,0.111716018323,0.342996360945,0.397648287386
BA,46,181,3136,15.68,0.799734726362,0.0895129442738,0.444704469507
ER,46,180,3141,15.705,0.241608810292,0.0369283443385,0.433491019215
WS,46,182,3200,16,0.107256264386,0.364526950544,0.394024644946
BA,47,184,3136,15.68,0.821102201769,0.0889138642993,0.446140350877
ER,47,183,3267,16.335,0.236406870469,0.0391093025884,0.438415831245
WS,47,185,3200,16,0.107074010619,0.362133904131,0.396044277361
BA,48,187,3136,15.68,0.757352913302,0.0842526366832,0.442446741855
ER,48,186,3150,15.75,0.240872688998,0.0401897002493,0.433532790309
WS,48,188,3200,16,0.111803398875,0.361615953947,0.395311194654
BA,49,190,3136,15.68,0.809616475217,0.0901901160117,0.444891395155
ER,49,189,3169,15.845,0.247272453867,0.0395697808995,0.434454887218
WS,49,191,3200,16,0.0960143218484,0.37753754745,0.39270989975
BA,50,193,3136,15.68,0.797060192873,0.0908820332315,0.443409565581
ER,50,192,3173,15.865,0.24077643825,0.0354597184786,0.43502401838
WS,50,194,3200,16,0.108972473589,0.370062541145,0.393892021722
BA,51,196,3136,15.68,0.821399356972,0.0882809639832,0.446118421053
ER,51,195,3223,16.115,0.254094028266,0.0368165319096,0.437144945698
WS,51,197,3200,16,0.104020731107,0.367693701858,0.394529030911
BA,52,199,3136,15.68,0.779256358793,0.0903604933066,0.442450918964
ER,52,198,3294,16.47,0.228830158502,0.040149445157,0.439688805347
WS,52,200,3200,16,0.102412310051,0.351134186291,0.396189431914
BA,53,202,3136,15.68,0.819949708182,0.0888666936381,0.445837510443
ER,53,201,3190,15.95,0.240767861308,0.0398104265403,0.43511487051
WS,53,203,3200,16,0.10317233762,0.355896590792,0.395596282373
BA,54,205,3136,15.68,0.798054637344,0.0893166481371,0.444128028405
ER,54,204,3329,16.645,0.255695498584,0.0443766268737,0.441112155389
WS,54,206,3200,16,0.107619845986,0.37159673204,0.393928571429
BA,55,208,3136,15.68,0.77476772409,0.0885074053975,0.442255639098
ER,55,207,3215,16.075,0.243801172731,0.0402809577399,0.436142439432
WS,55,209,3200,16,0.111102430216,0.36216894226,0.394122807018
BA,56,211,3136,15.68,0.772533370117,0.0827374872319,0.443664369257
ER,56,210,3141,15.705,0.250910866853,0.0407148943076,0.433412698413
WS,56,212,3200,16,0.101550480058,0.354908506429,0.396441102758
BA,57,214,3136,15.68,0.785779507961,0.0881174899866,0.444225146199
ER,57,213,3267,16.335,0.248916530426,0.0410066284687,0.438416875522
WS,57,215,3200,16,0.0954021095155,0.368918417035,0.39369883041
BA,58,217,3136,15.68,0.837847594729,0.0936999565514,0.446337719299
ER,58,216,3233,16.165,0.236275569782,0.0405998536942,0.436848370928
WS,58,218,3200,16,0.1,0.369063324538,0.39316102757
BA,59,220,3136,15.68,0.775502336997,0.088005396183,0.442878028405
ER,59,219,3209,16.045,0.249983284513,0.0380993067557,0.43662593985
WS,59,221,3200,16,0.102982856583,0.351708794265,0.395475146199
BA,60,223,3136,15.68,0.787705265521,0.0912380628895,0.443206975773
ER,60,222,3315,16.575,0.240718500563,0.0407187813555,0.440294486216
WS,60,224,3200,16,0.105973905986,0.375872362326,0.392168964077
BA,61,226,3136,15.68,0.774163770581,0.0896738050777,0.442536549708
ER,61,225,3129,15.645,0.248780339966,0.0354935112785,0.432890559733
WS,61,227,3200,16,0.106158048447,0.367334335179,0.393319757728
BA,62,229,3136,15.68,0.782082802685,0.084781837531,0.444318086884
ER,62,228,3177,15.885,0.238030068741,0.037747512413,0.434302422724
WS,62,230,3200,16,0.105881714663,0.367912875201,0.394003759399
BA,63,232,3136,15.68,0.793428864339,0.0911003740648,0.443465956558
ER,63,231,3202,16.01,0.24784412086,0.0390736365234,0.435694444445
WS,63,233,3200,16,0.107710549623,0.364612915175,0.394478905598
BA,64,235,3136,15.68,0.797646810107,0.0880732521145,0.444837092732
ER,64,234,3249,16.245,0.25185912305,0.0394863745532,0.438013784461
WS,64,236,3200,16,0.105512143851,0.362075355158,0.395021929825
BA,65,238,3136,15.68,0.770226529474,0.0857621529625,0.443224728488
ER,65,237,3146,15.73,0.242845564703,0.038794941026,0.43371449457
WS,65,239,3200,16,0.106982767304,0.354423084839,0.395505430243
BA,66,241,3136,15.68,0.831353833002,0.0930494114119,0.446609231412
ER,66,240,3148,15.74,0.240731638621,0.0384794918109,0.433961988304
WS,66,242,3200,16,0.102316909648,0.354850008241,0.395644319132
BA,67,244,3136,15.68,0.816146145567,0.0878030206879,0.445341478697
ER,67,243,3207,16.035,0.250611402829,0.0422182051432,0.435963868004
WS,67,245,3200,16,0.110042605385,0.354607157548,0.396275062657
BA,68,247,3136,15.68,0.781705666782,0.0872588191998,0.443475355055
ER,68,246,3165,15.825,0.225233473029,0.0432453196393,0.433585004177
WS,68,248,3200,16,0.10941963375,0.364655544813,0.394319131162
BA,69,250,3136,15.68,0.764196155109,0.0862440303399,0.442247284879
ER,69,249,3254,16.27,0.244905217293,0.0393273305085,0.438220551379
WS,69,251,3200,16,0.114222918016,0.377496506945,0.392460317461
BA,70,253,3136,15.68,0.830962348807,0.0908738592324,0.4463053467
ER,70,252,3246,16.23,0.246704281546,0.0386946032711,0.437947994988
WS,70,254,3200,16,0.108072602911,0.360817317585,0.394443400168
BA,71,256,3136,15.68,0.808824846612,0.0883063742727,0.445066833751
ER,71,255,3206,16.03,0.250886064823,0.0432897065401,0.436125730994
WS,71,257,3200,16,0.113880419739,0.359773138254,0.394907059316
BA,72,259,3136,15.68,0.794607027397,0.0881895075502,0.444048663325
ER,72,258,3105,15.525,0.247290780519,0.0387737262737,0.431227025898
WS,72,260,3200,16,0.107256264386,0.377925044763,0.392544903927
BA,73,262,3136,15.68,0.832502753165,0.0879225123571,0.446493316625
ER,73,261,3222,16.11,0.240271577664,0.0390085331166,0.436497493735
WS,73,263,3200,16,0.104208325003,0.351367493204,0.39515037594
BA,74,265,3136,15.68,0.777518943678,0.0867969853358,0.443240392649
ER,74,264,3124,15.62,0.241210299083,0.0410001649077,0.432364243944
WS,74,266,3200,16,0.102887985207,0.36141897738,0.394438178781
BA,75,268,3136,15.68,0.772151570074,0.0909308065929,0.442661862991
ER,75,267,3173,15.865,0.24809071682,0.0407639510594,0.434343149541
WS,75,269,3200,16,0.112326254723,0.357316120544,0.395662071847
BA,76,271,3136,15.68,0.799302313821,0.0882352941176,0.444734753551
ER,76,270,3263,16.315,0.235487306366,0.0404723665564,0.438390768588
WS,76,272,3200,16,0.101838567105,0.356061074365,0.396081871346
BA,77,274,3136,15.68,0.804855024378,0.0887405315188,0.44444235589
ER,77,273,3165,15.825,0.253154320431,0.0372823203208,0.434617794487
WS,77,275,3200,16,0.108343348896,0.364313491492,0.393814745197
BA,78,277,3136,15.68,0.777178844756,0.0895599244755,0.44302213868
ER,78,276,3272,16.36,0.248179808608,0.0412846606293,0.439134294069
WS,78,278,3200,16,0.105048351962,0.387130649645,0.39176065163
BA,79,280,3136,15.68,0.759364156425,0.0840424244868,0.44272974102
ER,79,279,3178,15.89,0.226932247368,0.0417659902646,0.434860066834
WS,79,281,3200,16,0.102887985207,0.384656586049,0.391946533
BA,80,283,3136,15.68,0.800522642039,0.0866560066024,0.445242272348
ER,80,282,3174,15.87,0.242478224052,0.0395940907913,0.435015664161
WS,80,284,3200,16,0.108703294568,0.361814628125,0.395089807854
BA,81,286,3136,15.68,0.798615059738,0.0866689061733,0.444561403509
ER,81,285,3123,15.615,0.249486907197,0.0403673117219,0.432435254804
WS,81,287,3200,16,0.103644524699,0.363460350154,0.394081035924
BA,82,289,3136,15.68,0.80696209259,0.0897421115339,0.445623433584
ER,82,288,3197,15.985,0.250662560216,0.0385578465511,0.435624477862
WS,82,290,3200,16,0.111102430216,0.369509787794,0.39435150376
BA,83,292,3136,15.68,0.773256955845,0.0888411675813,0.44257936508
ER,83,291,3170,15.85,0.233672829769,0.0398048897989,0.434408939015
WS,83,293,3200,16,0.10625,0.352999300095,0.396046365915
BA,84,295,3136,15.68,0.814886824348,0.086962599601,0.446257309942
ER,84,294,3282,16.41,0.252963581696,0.0416496982711,0.439359857979
WS,84,296,3200,16,0.11301963325,0.366937970157,0.394142648288
BA,85,298,3136,15.68,0.804678133273,0.0892958035852,0.44500417711
ER,85,297,3211,16.055,0.227339027187,0.037877896718,0.436168546366
WS,85,299,3200,16,0.101742628726,0.367751906038,0.393638262323
BA,86,301,3136,15.68,0.793287879904,0.0904898611346,0.443439849624
ER,86,300,3184,15.92,0.247885683202,0.0417819043856,0.435228696742
WS,86,302,3200,16,0.10212584149,0.366114476449,0.393646616542
BA,87,304,3136,15.68,0.776760057048,0.0876560332871,0.443326023392
ER,87,303,3206,16.03,0.237703910196,0.0412800939518,0.43552631579
WS,87,305,3200,16,0.106066017178,0.374073616601,0.392691102757
BA,88,307,3136,15.68,0.764635122509,0.0845211670634,0.443406432749
ER,88,306,3182,15.91,0.244781297232,0.041424807338,0.434857978279
WS,88,308,3200,16,0.107619845986,0.364188257568,0.39422096909
BA,89,310,3136,15.68,0.787227496931,0.0885766566462,0.443625730994
ER,89,309,3166,15.83,0.242005043112,0.0370437188045,0.434016290727
WS,89,311,3200,16,0.111628569372,0.35348904149,0.395366541354
BA,90,313,3136,15.68,0.817776633751,0.0890637472916,0.445464703425
ER,90,312,3123,15.615,0.24989753752,0.0389418337167,0.432295321638
WS,90,314,3200,16,0.10625,0.366029890074,0.394441311613
BA,91,316,3136,15.68,0.839242097682,0.0861658609148,0.447284878864
ER,91,315,3236,16.18,0.237185138091,0.0385457478682,0.436949665832
WS,91,317,3200,16,0.106525378432,0.375270167349,0.393409565581
BA,92,319,3136,15.68,0.805637932408,0.0885929802956,0.444704469507
ER,92,318,3177,15.885,0.236736238287,0.0411229498384,0.43475877193
WS,92,320,3200,16,0.102412310051,0.362321527907,0.394994778614
BA,93,322,3136,15.68,0.826865169126,0.0883549261826,0.446779448622
ER,93,321,3217,16.085,0.253129088474,0.0392909497724,0.436196741855
WS,93,323,3200,16,0.111014497927,0.36069585244,0.394372389307
BA,94,325,3136,15.68,0.790835870397,0.0881755436906,0.444091478697
ER,94,324,3156,15.78,0.253339628541,0.0405080052967,0.43390455305
WS,94,326,3200,16,0.102982856583,0.375069525987,0.391632205514
BA,95,328,3136,15.68,0.788595466159,0.0884932651143,0.443993316625
ER,95,327,3238,16.19,0.252970672936,0.0394556528359,0.437266081872
WS,95,329,3200,16,0.102793026271,0.354442636122,0.395326858814
BA,96,331,3136,15.68,0.790398589471,0.0860258481422,0.444290935673
ER,96,330,3183,15.915,0.237340297843,0.0392823080591,0.435051169591
WS,96,332,3200,16,0.11301963325,0.371870760883,0.393700918965
BA,97,334,3136,15.68,0.789819463045,0.0906128195435,0.443323934837
ER,97,333,3165,15.825,0.258307124123,0.0395718520582,0.434237677527
WS,97,335,3200,16,0.0967236721284,0.389055054766,0.391788847118
BA,98,337,3136,15.68,0.75766165047,0.083701389637,0.44291562239
ER,98,336,3122,15.61,0.249246984616,0.0405838815789,0.432087510443
WS,98,338,3200,16,0.105326872165,0.374629385604,0.392431077695
BA,99,340,3136,15.68,0.785209924591,0.0876574901118,0.44375
ER,99,339,3165,15.825,0.245466317403,0.0407296902221,0.434322263994
WS,99,341,3200,16,0.112152240281,0.377621083792,0.392904135339
