topology,run,seed,edges,mean_degree,degree_cv,transitivity,global_efficiency
ER,24,114,1001,4.004,0.477538151967,0.00688599846978,0.230912358049
WS,24,116,1000,4,0.206760731281,0.256385998108,0.181420910508
BA,25,118,996,3.984,1.2981481215,0.0201884253028,0.289808874892
ER,25,117,1017,4.068,0.519571486082,0.00920462591456,0.232244756179
WS,25,119,1000,4,0.214476105895,0.23932160804,0.186481161457
BA,26,121,996,3.984,1.09788777882,0.0147001934236,0.280660043897
ER,26,120,1018,4.072,0.494756960184,0.00579430226944,0.233834631167
WS,26,122,1000,4,0.2,0.242088607595,0.182345425338
BA,27,124,996,3.984,1.35457879489,0.0216521993563,0.295375837389
ER,27,123,1029,4.116,0.471515698387,0.00506268081003,0.236331198905
WS,27,125,1000,4,0.213307290077,0.222501571339,0.188213557273
BA,28,127,996,3.984,1.26381815737,0.0164339419979,0.289317034068
ER,28,126,1017,4.068,0.514428679688,0.0135231316726,0.228971193469
WS,28,128,1000,4,0.212132034356,0.249056603774,0.18406872504
BA,29,130,996,3.984,1.15744546531,0.0162886100386,0.283628647771
ER,29,129,1011,4.044,0.523279837394,0.0135811293781,0.233038435601
WS,29,131,1000,4,0.217370651193,0.232361241769,0.187090837708
BA,30,133,996,3.984,1.2639178561,0.0157877778971,0.288744861151
ER,30,132,989,3.956,0.49805242905,0.00847457627119,0.228892187549
WS,30,134,1000,4,0.203715487875,0.251105495894,0.182339635403
BA,31,136,996,3.984,1.24108082265,0.0191545574637,0.286558755606
ER,31,135,1047,4.188,0.487986357323,0.00890004564126,0.238642325921
WS,31,137,1000,4,0.199374020374,0.26685660019,0.180536586304
BA,32,139,996,3.984,1.33442913552,0.0191273161984,0.294288653497
ER,32,138,1019,4.076,0.471038804249,0.00813609467456,0.236018106053
WS,32,140,1000,4,0.215058131676,0.23830455259,0.185494368246
BA,33,142,996,3.984,1.24473051006,0.0190789473684,0.289063593854
ER,33,141,988,3.952,0.496215743822,0.00850954100052,0.227561739351
WS,33,143,1000,4,0.200624026477,0.256248022778,0.181449273728
BA,34,145,996,3.984,1.28055705604,0.0129760523262,0.289992346598
ER,34,144,1064,4.256,0.469364327406,0.00806813088301,0.241137360435
WS,34,146,1000,4,0.213307290077,0.254556882464,0.18108101947
BA,35,148,996,3.984,1.23915026496,0.0168781025924,0.287290065846
ER,35,147,1044,4.176,0.488706667418,0.00757401882029,0.236445605496
WS,35,149,1000,4,0.209761769634,0.234256926952,0.186943785117
BA,36,151,996,3.984,1.1891272279,0.0164278224397,0.283222750262
ER,36,150,966,3.864,0.507504054211,0.0056330472103,0.225788217705
WS,36,152,1000,4,0.209165006634,0.251338582677,0.181863487726
BA,37,154,996,3.984,1.25631820415,0.0181916621548,0.288856932913
ER,37,153,1013,4.052,0.48895261053,0.00810213601768,0.231552899449
WS,37,155,1000,4,0.2,0.248734177215,0.184066062283
BA,38,157,996,3.984,1.12677444561,0.0153558052434,0.281746693387
ER,38,156,1037,4.148,0.492068867724,0.00627032048305,0.236852495467
WS,38,158,1000,4,0.227486263322,0.244153414406,0.184433257857
BA,39,160,996,3.984,1.12386313117,0.0139028056112,0.282367496898
ER,39,159,1005,4.02,0.469853022051,0.0061115355233,0.230790208989
WS,39,161,1000,4,0.203715487875,0.253948199621,0.181745167102
BA,40,163,996,3.984,1.32637856295,0.0150708329147,0.293072564176
ER,40,162,958,3.832,0.485398567648,0.0108999441029,0.220394436492
WS,40,164,1000,4,0.188414436814,0.275938892425,0.177758307669
BA,41,166,996,3.984,1.07632863518,0.013079667063,0.279019352991
ER,41,165,993,3.972,0.482649871001,0.00852713178295,0.229857117409
WS,41,167,1000,4,0.19685019685,0.257686212361,0.181184419633
BA,42,169,996,3.984,1.17129737872,0.017466730038,0.284470235709
ER,42,168,980,3.92,0.515129288713,0.00618397320278,0.228606339663
WS,42,170,1000,4,0.234520787991,0.232919254658,0.188152896847
BA,43,172,996,3.984,1.10543673321,0.0161104718067,0.279925393644
ER,43,171,1043,4.172,0.447040078076,0.00718046912398,0.238260619652
WS,43,173,1000,4,0.217370651193,0.210724365005,0.190289792283
BA,44,175,996,3.984,1.1110080838,0.0171537484117,0.279959786239
ER,44,174,1022,4.088,0.501811013222,0.00998098859316,0.234638566021
WS,44,176,1000,4,0.215638586528,0.239171374765,0.184311374553
BA,45,178,996,3.984,1.04821585166,0.0196399345336,0.277210306327
ER,45,177,1009,4.036,0.464772271301,0.00608673598783,0.231336625632
WS,45,179,1000,4,0.222485954613,0.227016885553,0.188311758293
BA,46,181,996,3.984,1.13313076869,0.0197099293418,0.280304819162
ER,46,180,997,3.988,0.487250801272,0.00458832526128,0.229424398002
WS,46,182,1000,4,0.224722050542,0.222985633979,0.18700514015
BA,47,184,996,3.984,1.19092727285,0.0156976744186,0.286730527722
ER,47,183,1018,4.072,0.486645270056,0.00949136042833,0.231382902312
WS,47,185,1000,4,0.202484567313,0.256953223767,0.181638412467
BA,48,187,996,3.984,1.10143994338,0.0138710506036,0.279374940357
ER,48,186,943,3.772,0.49199523445,0.00517985611511,0.221661698577
WS,48,188,1000,4,0.212132034356,0.235849056604,0.185401458328
BA,49,190,996,3.984,1.09271086385,0.0167315175097,0.279752743582
ER,49,189,980,3.92,0.489210960219,0.00634752710923,0.226094032509
WS,49,191,1000,4,0.215058131676,0.252433281005,0.184639686877
BA,50,193,996,3.984,0.992267608326,0.0113388573921,0.273584158793
ER,50,192,974,3.896,0.497257085199,0.0119712689545,0.227018796322
WS,50,194,1000,4,0.217944947177,0.257680250784,0.18223191925
BA,51,196,996,3.984,1.1630927016,0.0176258992806,0.2820750835
ER,51,195,965,3.86,0.508749191929,0.00886143931257,0.224036759232
WS,51,197,1000,4,0.206760731281,0.244087038789,0.184808546096
BA,52,199,996,3.984,1.15089499143,0.0131259115216,0.282248134364
ER,52,198,1073,4.292,0.484417298278,0.00715369607631,0.240030026286
WS,52,200,1000,4,0.21035683968,0.23984891407,0.18415709254
BA,53,202,996,3.984,1.079718334,0.0217162411161,0.278577211566
ER,53,201,1036,4.144,0.493085491098,0.00976517089049,0.234068273054
WS,53,203,1000,4,0.214476105895,0.240263819095,0.184151200525
BA,54,205,996,3.984,1.21450009621,0.0139376770538,0.286647046474
ER,54,204,997,3.988,0.490850729061,0.0129540259081,0.22749120145
WS,54,206,1000,4,0.210950231097,0.24449339207,0.182429825018
BA,55,208,996,3.984,1.15592034166,0.0174039158811,0.282691287336
ER,55,207,999,3.996,0.500749687718,0.0105157736605,0.229155908642
WS,55,209,1000,4,0.217370651193,0.22483537159,0.186642990165
BA,56,211,996,3.984,1.18615649319,0.0168322618352,0.28485431816
ER,56,210,994,3.976,0.506491029298,0.00906344410876,0.228640452333
WS,56,212,1000,4,0.215058131676,0.244897959184,0.185170364683
BA,57,214,996,3.984,1.19778485272,0.0159261396422,0.285762076534
ER,57,213,1034,4.136,0.513433093885,0.00274599542334,0.23631733944
WS,57,215,1000,4,0.192353840617,0.24872935197,0.182015792624
BA,58,217,996,3.984,1.24168984885,0.0158415841584,0.286613589083
ER,58,216,994,3.976,0.507738415769,0.00905204928338,0.22794697013
WS,58,218,1000,4,0.204939015319,0.260416666667,0.178946645094
BA,59,220,996,3.984,1.28036024213,0.0151946818613,0.290028685943
ER,59,219,1012,4.048,0.48896172281,0.0066437007874,0.232432582625
WS,59,221,1000,4,0.223047080232,0.2269459206,0.18842881029
BA,60,223,996,3.984,1.23843824823,0.0188783395893,0.286298997996
ER,60,222,1044,4.176,0.497083063833,0.00478033234692,0.238019457963
WS,60,224,1000,4,0.196214168703,0.260621433101,0.180824495745
BA,61,226,996,3.984,1.17237266688,0.0167339188227,0.283684263765
ER,61,225,973,3.892,0.520787013461,0.00546732621713,0.223526875974
WS,61,227,1000,4,0.216217483104,0.243802949482,0.183605305271
BA,62,229,996,3.984,1.26162279207,0.0177648578811,0.287518350987
ER,62,228,967,3.868,0.510727472157,0.00560149373166,0.22150009861
WS,62,230,1000,4,0.211541958013,0.253853413023,0.181862620479
BA,63,232,996,3.984,1.36661819098,0.019069633054,0.292397194389
ER,63,231,946,3.784,0.508426990119,0.00842933408261,0.222168648697
WS,63,233,1000,4,0.209761769634,0.255982367758,0.18019968237
BA,64,235,996,3.984,1.090748746,0.0136487716106,0.277676075961
ER,64,234,1007,4.028,0.490229210258,0.00745526838966,0.227322031364
WS,64,236,1000,4,0.199374020374,0.249762583096,0.180816732744
BA,65,238,996,3.984,1.11530956273,0.0166919575114,0.279727073194
ER,65,237,1009,4.036,0.479337694951,0.00825206301575,0.232574552568
WS,65,239,1000,4,0.209165006634,0.244724409449,0.183172524269
BA,66,241,996,3.984,1.22986189521,0.0193893470025,0.285542570856
ER,66,240,980,3.92,0.539563431282,0.00678391959799,0.229562251487
WS,66,242,1000,4,0.212132034356,0.231132075472,0.186413358318
BA,67,244,996,3.984,1.09731377215,0.0178064516129,0.278647981677
ER,67,243,991,3.964,0.521334048864,0.0059925093633,0.230140350542
WS,67,245,1000,4,0.215638586528,0.261770244821,0.182515782214
BA,68,247,996,3.984,1.15493884153,0.0166969147005,0.281393816204
ER,68,246,1026,4.104,0.491767317498,0.01142041399,0.234846979673
WS,68,248,1000,4,0.215058131676,0.226059654631,0.185471616826
BA,69,250,996,3.984,1.14551765161,0.0146717202592,0.283592976429
ER,69,249,1012,4.048,0.479127770818,0.00372670807453,0.229518115596
WS,69,251,1000,4,0.206760731281,0.253547776727,0.180938323689
BA,70,253,996,3.984,1.06289884541,0.0144869215292,0.277164290485
ER,70,252,1016,4.064,0.475602528269,0.0051890289103,0.23295600089
WS,70,254,1000,4,0.224165117715,0.238050609185,0.186278108887
BA,71,256,996,3.984,1.10975980715,0.0160325741188,0.279152018322
ER,71,255,980,3.92,0.5,0.00706436420722,0.228644454565
WS,71,257,1000,4,0.220227155455,0.225422667502,0.186186829069
BA,72,259,996,3.984,1.04905698421,0.014715901349,0.277105162706
ER,72,258,962,3.848,0.514323012918,0.00726001613337,0.219677679168
WS,72,260,1000,4,0.195576072156,0.252140818268,0.181243554063
BA,73,262,996,3.984,1.3121472077,0.015605875153,0.29121931482
ER,73,261,1012,4.048,0.501043685674,0.00875273522976,0.233995743868
WS,73,263,1000,4,0.222485954613,0.225140712946,0.188782162883
BA,74,265,996,3.984,1.20125141063,0.0217291331341,0.287470121195
ER,74,264,962,3.848,0.523175823325,0.00399680255795,0.221899545122
WS,74,266,1000,4,0.202484567313,0.242730720607,0.182524443403
BA,75,268,996,3.984,1.21709111627,0.0142372881356,0.286574348697
ER,75,267,992,3.968,0.51911505497,0.0104868913858,0.229240802239
WS,75,269,1000,4,0.22360679775,0.230625,0.185737243028
BA,76,271,996,3.984,1.15700992083,0.0195557701593,0.283120183223
ER,76,270,1028,4.112,0.493111030494,0.0113555713272,0.232816378789
WS,76,272,1000,4,0.219089023002,0.25,0.183929294664
BA,77,274,996,3.984,1.03916099178,0.015708970649,0.277096364157
ER,77,273,967,3.868,0.506258361806,0.0072347266881,0.222905585774
WS,77,275,1000,4,0.207966343431,0.243933186259,0.18472197295
BA,78,277,996,3.984,1.1576631761,0.0162846803378,0.28225177975
ER,78,276,1007,4.028,0.486442835738,0.00673484659516,0.227465842796
WS,78,278,1000,4,0.207364413533,0.259142496847,0.17927778038
BA,79,280,996,3.984,1.23497404204,0.0192819148936,0.286857772688
ER,79,279,1039,4.156,0.477588711537,0.00562851782364,0.236044119986
WS,79,281,1000,4,0.194935886896,0.241751269036,0.181743357422
BA,80,283,996,3.984,1.27760166399,0.0174621653085,0.291464891688
ER,80,282,1000,4,0.49774491459,0.00751691305437,0.228699010719
WS,80,284,1000,4,0.207966343431,0.264733690514,0.181479443447
BA,81,286,996,3.984,1.35690235948,0.0207238762405,0.292703254127
ER,81,285,975,3.9,0.52835447229,0.00231421959373,0.22834584725
WS,81,287,1000,4,0.220794021658,0.235680751174,0.184313549754
BA,82,289,996,3.984,1.24937848454,0.0163648265328,0.290231625155
ER,82,288,991,3.964,0.518396038427,0.00450788880541,0.230516156121
WS,82,290,1000,4,0.209165006634,0.236220472441,0.183569030991
BA,83,292,996,3.984,1.05635850545,0.0166216216216,0.276109972325
ER,83,291,958,3.832,0.537589435805,0.00635930047695,0.21969957375
WS,83,293,1000,4,0.22803508502,0.210411471322,0.190453759756
BA,84,295,996,3.984,1.14947080192,0.00986001217285,0.284854661704
ER,84,294,988,3.952,0.487362629641,0.00702393340271,0.229599138536
WS,84,296,1000,4,0.204328167417,0.243448058099,0.180559165083
BA,85,298,996,3.984,1.24452803044,0.0138188199166,0.288171791201
ER,85,297,1031,4.124,0.482573145959,0.0113987176443,0.237975535486
WS,85,299,1000,4,0.195576072156,0.256898192198,0.180671982638
BA,86,301,996,3.984,1.24240000209,0.0131911619215,0.287765149346
ER,86,300,1020,4.08,0.479641269898,0.00731885825811,0.232603852148
WS,86,302,1000,4,0.213307290077,0.240414833438,0.182467712047
BA,87,304,996,3.984,1.34814497704,0.0212097407698,0.292232999332
ER,87,303,998,3.992,0.480278823521,0.00460947503201,0.227393504469
WS,87,305,1000,4,0.206760731281,0.245979186377,0.1832363833
BA,88,307,996,3.984,1.15788084595,0.0137481910275,0.282838381525
ER,88,306,1005,4.02,0.501205200792,0.0103703703704,0.230936867385
WS,88,308,1000,4,0.216794833887,0.266311166876,0.181283666033
BA,89,310,996,3.984,1.36227776642,0.0179953560372,0.295041091707
ER,89,309,981,3.924,0.504447102136,0.00623700623701,0.221891261889
WS,89,311,1000,4,0.226384628453,0.222776911076,0.189185283698
BA,90,313,996,3.984,1.1640673267,0.0150916277398,0.281791315965
ER,90,312,954,3.816,0.495147397491,0.00419111483655,0.223321137513
WS,90,314,1000,4,0.222485954613,0.223264540338,0.187352169563
BA,91,316,996,3.984,1.16601413295,0.0125493008247,0.283202118523
ER,91,315,1024,4.096,0.477342311526,0.00727096461464,0.233485723828
WS,91,317,1000,4,0.213307290077,0.244186046512,0.182912686845
BA,92,319,996,3.984,1.42873426229,0.0170700867052,0.297122568947
ER,92,318,960,3.84,0.489583333333,0.00664819944598,0.221985090816
WS,92,320,1000,4,0.205548047911,0.269801199116,0.177704700888
BA,93,322,996,3.984,1.30482848596,0.0209703947368,0.291666723924
ER,93,321,1003,4.012,0.509344748354,0.00811808118081,0.231268120367
WS,93,323,1000,4,0.221359436212,0.258135168961,0.182196729678
BA,94,325,996,3.984,1.23996349771,0.0135567067122,0.286687890066
ER,94,324,965,3.86,0.510855604796,0.0088424437299,0.222462009733
WS,94,326,1000,4,0.208566536146,0.26370510397,0.181573588447
BA,95,328,996,3.984,1.29591368072,0.0152552926526,0.288542074625
ER,95,327,1014,4.056,0.484193791244,0.00664533595865,0.232526287495
WS,95,329,1000,4,0.22360679775,0.2371875,0.186590256414
BA,96,331,996,3.984,1.26032373327,0.0203773584906,0.290278308999
ER,96,330,989,3.956,0.494447097968,0.00463917525773,0.231975126009
WS,96,332,1000,4,0.208566536146,0.251417769376,0.181693786129
BA,97,334,996,3.984,1.0709298651,0.0199388541805,0.27567327035
ER,97,333,996,3.984,0.526255764735,0.00736919675755,0.227034192194
WS,97,335,1000,4,0.182345825288,0.283434407916,0.174046330757
BA,98,337,996,3.984,1.17634268664,0.0216235377526,0.284494474663
ER,98,336,1013,4.052,0.483188668966,0.00962962962963,0.233461659827
WS,98,338,1000,4,0.208566536146,0.246691871456,0.184889588123
BA,99,340,996,3.984,1.26431657239,0.0173913043478,0.289359251837
ER,99,339,995,3.98,0.539563723664,0.00801359883439,0.22742136365
WS,99,341,1000,4,0.204939015319,0.257575757576,0.179171025167
