topology,run,seed,edges,mean_degree,degree_cv,transitivity,global_efficiency
WS,10,74,1600,16,0.113192314227,0.380302532062,0.454384422111
BA,11,76,1536,15.36,0.644072069178,0.134436628564,0.492847571189
ER,11,75,1644,16.44,0.244268182339,0.0811231293525,0.50175879397
WS,11,77,1600,16,0.103455908483,0.374845513718,0.456654103853
BA,12,79,1536,15.36,0.696524526889,0.151329731666,0.494974874372
ER,12,78,1556,15.56,0.258961545544,0.0817990856296,0.493672529313
WS,12,80,1600,16,0.102507621668,0.365157196423,0.456494974874
BA,13,82,1536,15.36,0.670226447711,0.141846577859,0.495142378559
ER,13,81,1626,16.26,0.231036128016,0.0816809029896,0.500460636516
WS,13,83,1600,16,0.11197795542,0.373010978167,0.456352596315
BA,14,85,1536,15.36,0.659291480361,0.137410250062,0.494443048576
ER,14,84,1553,15.53,0.235351594327,0.0758127275009,0.49304438861
WS,14,86,1600,16,0.102887985207,0.373655803222,0.456725293132
BA,15,88,1536,15.36,0.658390812035,0.145892702267,0.492051926298
ER,15,87,1667,16.67,0.236181381804,0.082827406765,0.504061976549
WS,15,89,1600,16,0.0978279740156,0.364652505671,0.457412060302
BA,16,91,1536,15.36,0.665784888449,0.140058434569,0.49350921273
ER,16,90,1543,15.43,0.263534505403,0.0813997240687,0.49202680067
WS,16,92,1600,16,0.107347275233,0.360321053715,0.457495812395
BA,17,94,1536,15.36,0.701617548802,0.141664934216,0.496876046901
ER,17,93,1506,15.06,0.243940550037,0.0741875332978,0.488090452261
WS,17,95,1600,16,0.0970260918516,0.367435336826,0.456432160804
BA,18,97,1536,15.36,0.69701117994,0.144186879084,0.496147403685
ER,18,96,1598,15.98,0.247002515733,0.0796595544399,0.496968174204
WS,18,98,1600,16,0.0966226552109,0.372045051364,0.454325795645
BA,19,100,1536,15.36,0.670732181734,0.145082795139,0.493433835846
ER,19,99,1663,16.63,0.227575896798,0.0837921604376,0.503869346734
WS,19,101,1600,16,0.104208325003,0.392701210973,0.451402847571
BA,20,103,1536,15.36,0.664446631137,0.141994888061,0.493726968174
ER,20,102,1503,15.03,0.250002600684,0.0729365749589,0.487730318258
WS,20,104,1600,16,0.104395581803,0.364512541703,0.456968174204
BA,21,106,1536,15.36,0.654937562045,0.133045342947,0.494924623116
ER,21,105,1639,16.39,0.226306548284,0.0821052631579,0.501507537688
WS,21,107,1600,16,0.101550480058,0.388724035608,0.452738693467
BA,22,109,1536,15.36,0.668611867549,0.139216047111,0.495209380234
ER,22,108,1534,15.34,0.25284948671,0.0741639009446,0.491398659966
WS,22,110,1600,16,0.111453465626,0.351591413768,0.458015075377
BA,23,112,1536,15.36,0.69886343587,0.141602144133,0.496876046901
ER,23,111,1614,16.14,0.231497017772,0.0819913285847,0.499430485762
WS,23,113,1600,16,0.104020731107,0.388021584216,0.453429648241
BA,24,115,1536,15.36,0.713627199861,0.149242779995,0.495427135678
ER,24,114,1597,15.97,0.217536695317,0.0838576093016,0.497721943049
WS,24,116,1600,16,0.104955347648,0.380034593526,0.454995812395
BA,25,118,1536,15.36,0.702583462368,0.146604159867,0.496239530988
ER,25,117,1670,16.7,0.226122246569,0.0855127509495,0.504254606365
WS,25,119,1600,16,0.105881714663,0.354140074937,0.458408710218
BA,26,121,1536,15.36,0.728935277646,0.145434047351,0.497068676717
ER,26,120,1573,15.73,0.211298016395,0.0769927909372,0.495100502513
WS,26,122,1600,16,0.0984250984251,0.375494886176,0.45655360134
BA,27,124,1536,15.36,0.667850714474,0.137661141805,0.494422110553
ER,27,123,1634,16.34,0.241597808807,0.0810171274038,0.500879396985
WS,27,125,1600,16,0.110926495933,0.358544108575,0.457131490787
BA,28,127,1536,15.36,0.64915220611,0.141660676896,0.493609715243
ER,28,126,1593,15.93,0.225072250714,0.0795803582113,0.497353433836
WS,28,128,1600,16,0.103266947762,0.382523791868,0.454049413735
BA,29,130,1536,15.36,0.71148578522,0.144,0.497018425461
ER,29,129,1642,16.42,0.258264767853,0.0854045283575,0.502010050251
WS,29,131,1600,16,0.10879309491,0.374398222442,0.455376884422
BA,30,133,1536,15.36,0.679521601321,0.143212649085,0.493890284757
ER,30,132,1586,15.86,0.243386105016,0.0766222364115,0.496943048576
WS,30,134,1600,16,0.115244305716,0.387510271159,0.454179229481
BA,31,136,1536,15.36,0.699863432626,0.136375806979,0.496951423786
ER,31,135,1663,16.63,0.226540775111,0.0853640741281,0.503693467337
WS,31,137,1600,16,0.107347275233,0.371804898127,0.455050251256
BA,32,139,1536,15.36,0.68942945594,0.141564726038,0.496474036851
ER,32,138,1642,16.42,0.220876322388,0.079068894312,0.502093802345
WS,32,140,1600,16,0.10879309491,0.357857054685,0.459099664992
BA,33,142,1536,15.36,0.710591624503,0.144921989991,0.497445561139
ER,33,141,1576,15.76,0.243793583584,0.0771283046325,0.49567001675
WS,33,143,1600,16,0.104769091339,0.3842510605,0.453907035176
BA,34,145,1536,15.36,0.691700443531,0.13747188484,0.498056951424
ER,34,144,1672,16.72,0.229945253736,0.0800734817376,0.504355108878
WS,34,146,1600,16,0.110219950553,0.387232117149,0.453304020101
BA,35,148,1536,15.36,0.699166616228,0.148883596308,0.495083752094
ER,35,147,1624,16.24,0.246169913465,0.0871033854562,0.499715242881
WS,35,149,1600,16,0.0996086090657,0.366867320854,0.456448911223
BA,36,151,1536,15.36,0.669498785758,0.141027212552,0.493969849246
ER,36,150,1568,15.68,0.244582199711,0.0796275878966,0.495226130653
WS,36,152,1600,16,0.0984250984251,0.379948861762,0.454250418761
BA,37,154,1536,15.36,0.715199421991,0.141626373626,0.497336683417
ER,37,153,1624,16.24,0.232465215026,0.0809169054441,0.500029313233
WS,37,155,1600,16,0.10307764064,0.389584706658,0.452721943049
BA,38,157,1536,15.36,0.708411118967,0.150367289141,0.495301507538
ER,38,156,1641,16.41,0.255446984613,0.0806433721575,0.500561139028
WS,38,158,1600,16,0.104955347648,0.375216209538,0.455280569514
BA,39,160,1536,15.36,0.688075585681,0.141661901466,0.495201005025
ER,39,159,1621,16.21,0.24796053421,0.083361881923,0.500226130653
WS,39,161,1600,16,0.105881714663,0.386379544612,0.45310720268
BA,40,163,1536,15.36,0.686101550792,0.143834996834,0.494849246231
ER,40,162,1575,15.75,0.227931202131,0.0812398042414,0.495125628141
WS,40,164,1600,16,0.0947859430506,0.385555096987,0.452809882747
BA,41,166,1536,15.36,0.679365644581,0.140684756875,0.495192629816
ER,41,165,1587,15.87,0.249698406845,0.0792641741825,0.496633165829
WS,41,167,1600,16,0.0958106857297,0.376810398184,0.454874371859
BA,42,169,1536,15.36,0.69323068299,0.149573289415,0.495510887772
ER,42,168,1598,15.98,0.25101278872,0.0732767056797,0.497805695142
WS,42,170,1600,16,0.108613419981,0.347008476669,0.46007118928
BA,43,172,1536,15.36,0.690964724842,0.14090213379,0.496340033501
ER,43,171,1637,16.37,0.252188696381,0.0843104410944,0.501582914573
WS,43,173,1600,16,0.109864973945,0.351598173516,0.458232830821
BA,44,175,1536,15.36,0.648466260239,0.141190818688,0.492747068677
ER,44,174,1620,16.2,0.223760110622,0.0791117279667,0.499631490787
WS,44,176,1600,16,0.10625,0.370291078266,0.455866834171
BA,45,178,1536,15.36,0.712140789538,0.143465992593,0.497085427136
ER,45,177,1532,15.32,0.220174270132,0.0757930317213,0.491654103853
WS,45,179,1600,16,0.107891728135,0.351016544572,0.459363484087
BA,46,181,1536,15.36,0.677334939229,0.147349533165,0.494112227806
ER,46,180,1595,15.95,0.234816954609,0.0792538022814,0.497998324958
WS,46,182,1600,16,0.101742628726,0.36682464455,0.455393634841
BA,47,184,1536,15.36,0.701496716091,0.142572845813,0.496046901173
ER,47,183,1612,16.12,0.232076263389,0.0847398440228,0.498559463987
WS,47,185,1600,16,0.107347275233,0.389462852439,0.45398241206
BA,48,187,1536,15.36,0.66054393613,0.137059132639,0.494891122278
ER,48,186,1554,15.54,0.24896407033,0.0723476672754,0.494036850921
WS,48,188,1600,16,0.0931229026609,0.375897944018,0.453798157454
BA,49,190,1536,15.36,0.698772456112,0.145724752062,0.496042713568
ER,49,189,1614,16.14,0.247058894929,0.0786136939983,0.498672529313
WS,49,191,1600,16,0.100584230871,0.382126221196,0.454007537689
BA,50,193,1536,15.36,0.694666034525,0.144518868489,0.4947319933
ER,50,192,1583,15.83,0.247507769006,0.0785654312103,0.496398659967
WS,50,194,1600,16,0.0960143218484,0.385335864004,0.453886097152
BA,51,196,1536,15.36,0.687058432216,0.143881424354,0.494748743719
ER,51,195,1586,15.86,0.243875638688,0.0792371528886,0.494849246231
WS,51,197,1600,16,0.102316909648,0.381119169276,0.454786432161
BA,52,199,1536,15.36,0.681825590254,0.143709311128,0.49324120603
ER,52,198,1684,16.84,0.218462760267,0.084558298844,0.505703517588
WS,52,200,1600,16,0.106982767304,0.351953237558,0.459426298158
BA,53,202,1536,15.36,0.713033007566,0.142282391636,0.497043551089
ER,53,201,1678,16.78,0.237420600109,0.0844438110169,0.505745393635
WS,53,203,1600,16,0.112846688033,0.362944997122,0.456097152429
BA,54,205,1536,15.36,0.690043973397,0.145805172569,0.494355108878
ER,54,204,1667,16.67,0.246980885368,0.0842290685552,0.504149916248
WS,54,206,1600,16,0.109508846675,0.379396881557,0.455523450586
BA,55,208,1536,15.36,0.692618992907,0.143191011236,0.495117252931
ER,55,207,1593,15.93,0.239821304884,0.0776056728598,0.49730318258
WS,55,209,1600,16,0.109151557479,0.346225056573,0.459028475712
BA,56,211,1536,15.36,0.646436839999,0.132347411956,0.493467336683
ER,56,210,1560,15.6,0.249917803713,0.0765558116562,0.493819095477
WS,56,212,1600,16,0.103455908483,0.363598912417,0.457855946399
BA,57,214,1536,15.36,0.669372155106,0.14233173961,0.494815745394
ER,57,213,1610,16.1,0.248602435978,0.0821981244935,0.498588777219
WS,57,215,1600,16,0.101550480058,0.385262116716,0.453253768844
BA,58,217,1536,15.36,0.730764618111,0.152181440443,0.496675041876
ER,58,216,1592,15.92,0.222024415413,0.0766738660907,0.497470686767
WS,58,218,1600,16,0.115074703997,0.363367434981,0.457466499163
BA,59,220,1536,15.36,0.675203972284,0.14180355347,0.494472361809
ER,59,219,1598,15.98,0.240088428642,0.0852420306966,0.497244556114
WS,59,221,1600,16,0.110926495933,0.343985194324,0.46100921273
BA,60,223,1536,15.36,0.681172547521,0.144618834081,0.4944639866
ER,60,222,1663,16.63,0.218082999487,0.0809652848982,0.504154103853
WS,60,224,1600,16,0.107891728135,0.385957691991,0.453015075377
BA,61,226,1536,15.36,0.675988196878,0.144253608624,0.49358040201
ER,61,225,1539,15.39,0.240309584366,0.0750191375351,0.491289782245
WS,61,227,1600,16,0.109330348028,0.37521599605,0.45425879397
BA,62,229,1536,15.36,0.663393249362,0.135295930949,0.495477386935
ER,62,228,1568,15.68,0.235948702899,0.0809447656538,0.494895309883
WS,62,230,1600,16,0.105881714663,0.388973524931,0.45344639866
BA,63,232,1536,15.36,0.675517771373,0.144593730006,0.493484087102
ER,63,231,1556,15.56,0.246542161474,0.0767190284743,0.493584589615
WS,63,233,1600,16,0.103832798286,0.386554621849,0.454698492462
BA,64,235,1536,15.36,0.688968208149,0.141718787587,0.496591289782
ER,64,234,1646,16.46,0.227548637527,0.0768715083799,0.501825795645
WS,64,236,1600,16,0.107529065838,0.389693776753,0.451574539364
BA,65,238,1536,15.36,0.650391602539,0.1361550707,0.49365159129
ER,65,237,1552,15.52,0.263148621187,0.0744948973268,0.493563651591
WS,65,239,1600,16,0.0988211768803,0.369154639175,0.456737855946
BA,66,241,1536,15.36,0.725788538266,0.150761200522,0.497818257956
ER,66,240,1585,15.85,0.239311407887,0.0838404868674,0.49622278057
WS,66,242,1600,16,0.107710549623,0.364983331275,0.455531825796
BA,67,244,1536,15.36,0.709128737311,0.144246926683,0.496561976549
ER,67,243,1582,15.82,0.23539334153,0.0768363402062,0.496390284757
WS,67,245,1600,16,0.110042605385,0.368243521185,0.457181742044
BA,68,247,1536,15.36,0.680799098996,0.141761639185,0.494447236181
ER,68,246,1628,16.28,0.225201398487,0.0795194508009,0.50041038526
WS,68,248,1600,16,0.107347275233,0.379090347808,0.453320770519
BA,69,250,1536,15.36,0.651628641644,0.135339049104,0.493299832496
ER,69,249,1668,16.68,0.223498111361,0.0833212314842,0.504003350084
WS,69,251,1600,16,0.108072602911,0.378781019795,0.454061976549
BA,70,253,1536,15.36,0.720513433426,0.147791867075,0.497336683417
ER,70,252,1641,16.41,0.233497669232,0.077029451338,0.501582914573
WS,70,254,1600,16,0.109330348028,0.357812885707,0.457508375209
BA,71,256,1536,15.36,0.69545878611,0.144316959484,0.495887772194
ER,71,255,1584,15.84,0.247941350473,0.0843147431035,0.49540201005
WS,71,257,1600,16,0.111628569372,0.372794934002,0.454556113903
BA,72,259,1536,15.36,0.696098426378,0.14055361462,0.496574539363
ER,72,258,1549,15.49,0.259036027657,0.072334234047,0.493015075377
WS,72,260,1600,16,0.109151557479,0.393746142769,0.451850921273
BA,73,262,1536,15.36,0.705112690077,0.141089768254,0.496444723618
ER,73,261,1573,15.73,0.250101370573,0.0776761873938,0.495469011725
WS,73,263,1600,16,0.100971840134,0.360578706566,0.457043551089
BA,74,265,1536,15.36,0.668706950766,0.13966326249,0.493157453936
ER,74,264,1534,15.34,0.219662911324,0.0748281675528,0.491608040201
WS,74,266,1600,16,0.101934415189,0.385106733701,0.453174204355
BA,75,268,1536,15.36,0.683284900469,0.148403483309,0.494572864322
ER,75,267,1606,16.06,0.220289692151,0.080430851482,0.49851758794
WS,75,269,1600,16,0.104020731107,0.371833422581,0.455230318258
BA,76,271,1536,15.36,0.677960419496,0.14361265615,0.495108877722
ER,76,270,1663,16.63,0.225821372925,0.0833120461263,0.503852596315
WS,76,272,1600,16,0.112152240281,0.380396348984,0.452948073702
BA,77,274,1536,15.36,0.700741039584,0.143392188336,0.495435510888
ER,77,273,1551,15.51,0.260144152696,0.0789375543861,0.493056951424
WS,77,275,1600,16,0.101742628726,0.372882752936,0.455029313233
BA,78,277,1536,15.36,0.688383517279,0.144868670458,0.495971524288
ER,78,276,1636,16.36,0.231874576421,0.0851400180668,0.500988274707
WS,78,278,1600,16,0.107710549623,0.39202370663,0.45182160804
BA,79,280,1536,15.36,0.637556963601,0.133187979903,0.493693467337
ER,79,279,1592,15.92,0.238144038379,0.0843191742755,0.496817420435
WS,79,281,1600,16,0.0998044963917,0.386518243661,0.452985762144
BA,80,283,1536,15.36,0.668072807035,0.139288673397,0.495125628141
ER,80,282,1590,15.9,0.230226480726,0.0804202788542,0.497311557789
WS,80,284,1600,16,0.100195122137,0.377705404625,0.456172529313
BA,81,286,1536,15.36,0.682105274317,0.141399769934,0.494564489112
ER,81,285,1556,15.56,0.258002804178,0.0768945481518,0.493940536013
WS,81,287,1600,16,0.105512143851,0.368993205683,0.45554438861
BA,82,289,1536,15.36,0.685977984995,0.145842757622,0.496365159129
ER,82,288,1532,15.32,0.246470217235,0.0742167437083,0.490971524288
WS,82,290,1600,16,0.0998044963917,0.378726035869,0.454204355109
BA,83,292,1536,15.36,0.669372155106,0.140952556087,0.493609715243
ER,83,291,1542,15.42,0.234394309188,0.0768413898564,0.492546063652
WS,83,293,1600,16,0.110219950553,0.353050059644,0.457788944724
BA,84,295,1536,15.36,0.684400565542,0.140449438202,0.4958040201
ER,84,294,1628,16.28,0.224362131527,0.0798931705456,0.500569514238
WS,84,296,1600,16,0.109330348028,0.375956553937,0.454690117253
BA,85,298,1536,15.36,0.686008878531,0.144571773221,0.495452261307
ER,85,297,1594,15.94,0.242050801542,0.0805042880291,0.496733668342
WS,85,299,1600,16,0.104208325003,0.395790427548,0.452273869347
BA,86,301,1536,15.36,0.701557135048,0.146128486145,0.495917085427
ER,86,300,1581,15.81,0.24856880275,0.0817340438319,0.49634840871
WS,86,302,1600,16,0.10879309491,0.369954326626,0.456193467337
BA,87,304,1536,15.36,0.664829265249,0.139356626135,0.494539363484
ER,87,303,1628,16.28,0.207227438453,0.0840701160913,0.500711892797
WS,87,305,1600,16,0.105881714663,0.376250669082,0.455603015075
BA,88,307,1536,15.36,0.638487021435,0.136195737964,0.493634840871
ER,88,306,1610,16.1,0.251916767586,0.0829865926953,0.498584589615
WS,88,308,1600,16,0.104769091339,0.387463448787,0.452989949749
BA,89,310,1536,15.36,0.682571159755,0.142787981482,0.495159128978
ER,89,309,1615,16.15,0.231080903491,0.0778422273782,0.500016750419
WS,89,311,1600,16,0.110750282167,0.350168627128,0.45850921273
BA,90,313,1536,15.36,0.710054587592,0.142701460886,0.496984924623
ER,90,312,1567,15.67,0.257813536588,0.0880991064175,0.492391122278
WS,90,314,1600,16,0.0924915536684,0.380403815186,0.452726130653
BA,91,316,1536,15.36,0.7170638056,0.138820638821,0.497537688442
ER,91,315,1647,16.47,0.236631426334,0.0848951774205,0.502018425461
WS,91,317,1600,16,0.102887985207,0.383544147336,0.45290201005
BA,92,319,1536,15.36,0.697558258796,0.139726272475,0.495443886097
ER,92,318,1595,15.95,0.216164601982,0.0800511304626,0.496762981575
WS,92,320,1600,16,0.104208325003,0.383309992586,0.454317420436
BA,93,322,1536,15.36,0.699833150688,0.140931810068,0.496532663317
ER,93,321,1591,15.91,0.242470557672,0.0797302657676,0.496838358459
WS,93,323,1600,16,0.118585412256,0.366748768473,0.45716917923
BA,94,325,1536,15.36,0.685359821842,0.141494915357,0.494958123953
ER,94,324,1551,15.51,0.260941902953,0.0769167046349,0.493877721943
WS,94,326,1600,16,0.107347275233,0.38390615353,0.453270519263
BA,95,328,1536,15.36,0.677553923003,0.144672828995,0.494631490787
ER,95,327,1626,16.26,0.247477129837,0.0825136198547,0.499681742044
WS,95,329,1600,16,0.105697090783,0.370830931401,0.455272194305
BA,96,331,1536,15.36,0.67689675915,0.13508990781,0.495879396985
ER,96,330,1605,16.05,0.235341709536,0.0775154405441,0.497981574539
WS,96,332,1600,16,0.108613419981,0.381326639783,0.454895309883
BA,97,334,1536,15.36,0.700922476247,0.14720042796,0.495326633166
ER,97,333,1568,15.68,0.245080581356,0.0786282914881,0.494434673367
WS,97,335,1600,16,0.0894863816455,0.409626110308,0.449932998325
BA,98,337,1536,15.36,0.634758613743,0.136488926908,0.49209798995
ER,98,336,1574,15.74,0.258869394871,0.0784361047424,0.493366834171
WS,98,338,1600,16,0.100971840134,0.379992580685,0.452432998325
BA,99,340,1536,15.36,0.68409084109,0.14384554958,0.494907872697
ER,99,339,1594,15.94,0.256727512691,0.0795637333752,0.497068676717
WS,99,341,1600,16,0.0886090429922,0.394446510475,0.451172529313
