topology,run,seed,edges,mean_degree,degree_cv,transitivity,global_efficiency
ER,10,72,7947,31.788,0.171795928762,0.0642530778018,0.511265197061
WS,10,74,8000,32,0.0759574305121,0.393835904713,0.464368737474
BA,11,76,7744,30.976,0.696197764487,0.126251072758,0.506144288577
ER,11,75,8112,32.448,0.164939077863,0.0658184216848,0.513560454242
WS,11,77,8000,32,0.0724568837309,0.386105139887,0.466061456245
BA,12,79,7744,30.976,0.66434691608,0.124320278338,0.504521042084
ER,12,78,7803,31.212,0.176357100788,0.0637434807804,0.509174348697
WS,12,80,8000,32,0.0723219797157,0.391695643281,0.464518370073
BA,13,82,7744,30.976,0.728009384656,0.130489967128,0.507413493654
ER,13,81,7997,31.988,0.164959602786,0.0641514766144,0.51197995992
WS,13,83,8000,32,0.0710138630832,0.393191089931,0.465135604542
BA,14,85,7744,30.976,0.685827274393,0.127718045124,0.505386773547
ER,14,84,7858,31.432,0.170157781456,0.0624517836986,0.510225784903
WS,14,86,8000,32,0.0714798922775,0.394199143228,0.464613226452
BA,15,88,7744,30.976,0.684190211044,0.126828772592,0.505297261189
ER,15,87,7938,31.752,0.175934664667,0.0647252402634,0.511311957248
WS,15,89,8000,32,0.076750407165,0.376112188788,0.467842351369
BA,16,91,7744,30.976,0.683656864085,0.124862745098,0.505258517034
ER,16,90,7989,31.956,0.167930365716,0.0634638732923,0.511971943888
WS,16,92,8000,32,0.0761372116642,0.383892353818,0.46604275217
BA,17,94,7744,30.976,0.694609150623,0.127228196659,0.506
ER,17,93,7901,31.604,0.174766829487,0.0638538421755,0.510375417501
WS,17,95,8000,32,0.0750520652614,0.384065233601,0.466113560454
BA,18,97,7744,30.976,0.676007095736,0.123597313865,0.505096860387
ER,18,96,8083,32.332,0.172577164097,0.064334967821,0.513019372077
WS,18,98,8000,32,0.0758029930148,0.386702261986,0.466012024047
BA,19,100,7744,30.976,0.708451998028,0.128678410348,0.506551770207
ER,19,99,8052,32.208,0.168006945831,0.0645458166252,0.512678690715
WS,19,101,8000,32,0.0731276708914,0.392598919673,0.46510754843
BA,20,103,7744,30.976,0.686310342954,0.126138003373,0.505953239812
ER,20,102,8037,32.148,0.17692280949,0.0648237005851,0.512219104876
WS,20,104,8000,32,0.0733410270585,0.381747314307,0.4667000668
BA,21,106,7744,30.976,0.702984932717,0.128236934633,0.506908483633
ER,21,105,8023,32.092,0.163773206338,0.0640942123679,0.512432865731
WS,21,107,8000,32,0.0731276708914,0.390108634193,0.465321309285
BA,22,109,7744,30.976,0.687129870065,0.124119840645,0.506160320641
ER,22,108,7878,31.512,0.175663513859,0.0627615568833,0.510008016032
WS,22,110,8000,32,0.075285913357,0.381970807894,0.465861055444
BA,23,112,7744,30.976,0.701982027457,0.128651799247,0.506472945891
ER,23,111,7942,31.768,0.166347340272,0.0633919654971,0.511189044756
WS,23,113,8000,32,0.0757256561543,0.383989128866,0.465808951235
BA,24,115,7744,30.976,0.690766484319,0.126467855762,0.505656646626
ER,24,114,7954,31.816,0.167529441057,0.0627683743503,0.511194388777
WS,24,116,8000,32,0.077761655075,0.381149117605,0.467209084836
BA,25,118,7744,30.976,0.702038441793,0.127103550634,0.506122912491
ER,25,117,8027,32.108,0.167744447792,0.0640965768458,0.512156312625
WS,25,119,8000,32,0.075596585571,0.379607396688,0.467075484301
BA,26,121,7744,30.976,0.731328784021,0.13027736238,0.507524382097
ER,26,120,8031,32.124,0.165052107771,0.0641710605677,0.512643954576
WS,26,122,8000,32,0.0750260371471,0.384211096011,0.467131596526
BA,27,124,7744,30.976,0.686808246388,0.126086780234,0.506121576486
ER,27,123,7955,31.82,0.170585742291,0.0633763497915,0.511270541082
WS,27,125,8000,32,0.0783122755384,0.377172737108,0.467688710754
BA,28,127,7744,30.976,0.690404288706,0.125974820621,0.505792919171
ER,28,126,8097,32.388,0.166389172703,0.065495067117,0.513175684703
WS,28,128,8000,32,0.0720243014544,0.392170153372,0.464712090848
BA,29,130,7744,30.976,0.696350439954,0.127472363482,0.505541750167
ER,29,129,8167,32.668,0.179030562741,0.0658085813522,0.514395457582
WS,29,131,8000,32,0.0730742345153,0.385564248678,0.466098864395
BA,30,133,7744,30.976,0.672058075776,0.123038786647,0.505229124916
ER,30,132,7992,31.968,0.174601609983,0.0633879781421,0.511839679358
WS,30,134,8000,32,0.0756998596432,0.383136847759,0.466412825651
BA,31,136,7744,30.976,0.691390825801,0.126617281957,0.505601870407
ER,31,135,7984,31.936,0.178487193609,0.065476097148,0.511667334669
WS,31,137,8000,32,0.0747652576402,0.387425781078,0.465991983967
BA,32,139,7744,30.976,0.684844897256,0.12522632312,0.505800935203
ER,32,138,8067,32.268,0.162870028567,0.0635901274967,0.513046092184
WS,32,140,8000,32,0.0722138750518,0.379441313895,0.466601202404
BA,33,142,7744,30.976,0.692216382806,0.12599870345,0.506116232464
ER,33,141,7898,31.592,0.175011788367,0.0637050766675,0.510374081496
WS,33,143,8000,32,0.0800146470966,0.389638638194,0.465305945223
BA,34,145,7744,30.976,0.686228336414,0.12558281053,0.505760855043
ER,34,144,7989,31.956,0.162308172658,0.063216196321,0.512231128924
WS,34,146,8000,32,0.0765975684993,0.394085017355,0.464594522377
BA,35,148,7744,30.976,0.713082563477,0.129951512105,0.506788243153
ER,35,147,7948,31.792,0.164902764014,0.0639929095491,0.511203740815
WS,35,149,8000,32,0.0753896130113,0.382938806598,0.466459585838
BA,36,151,7744,30.976,0.679835074625,0.12543148688,0.505421509686
ER,36,150,7987,31.948,0.170436857122,0.06573996245,0.511934535738
WS,36,152,8000,32,0.0743461078336,0.373678407473,0.468248496993
BA,37,154,7744,30.976,0.696320506227,0.125633534419,0.506836339345
ER,37,153,7959,31.836,0.180412557896,0.0629516184349,0.511281229125
WS,37,155,8000,32,0.0703229158952,0.382940312758,0.466887107548
BA,38,157,7744,30.976,0.687475599299,0.125572348961,0.505830327321
ER,38,156,8012,32.048,0.180433527856,0.0640566903654,0.512158984636
WS,38,158,8000,32,0.0799413847766,0.376388020959,0.467714094856
BA,39,160,7744,30.976,0.692728095132,0.12609252833,0.505886439545
ER,39,159,8102,32.408,0.16922670463,0.0650299442339,0.513444221777
WS,39,161,8000,32,0.07277963314,0.390886924718,0.465000668002
BA,40,163,7744,30.976,0.685848548723,0.123436820593,0.506054776219
ER,40,162,7999,31.996,0.176887128277,0.06511164508,0.511939879759
WS,40,164,8000,32,0.0737394060188,0.399178802849,0.463971943887
BA,41,166,7744,30.976,0.703568806824,0.126523330179,0.506553106212
ER,41,165,7897,31.588,0.16717563274,0.0631324816417,0.51066265865
WS,41,167,8000,32,0.0773082304803,0.377437582655,0.467680694722
BA,42,169,7744,30.976,0.684796197977,0.12601559961,0.505346693386
ER,42,168,8051,32.204,0.179174282535,0.0648090711894,0.512530394121
WS,42,170,8000,32,0.0763165693018,0.375837204548,0.467075484301
BA,43,172,7744,30.976,0.685331699708,0.124011020882,0.505740814963
ER,43,171,7999,31.996,0.171481115167,0.0651640354963,0.51223246493
WS,43,173,8000,32,0.0736864132659,0.382858173944,0.466165664662
BA,44,175,7744,30.976,0.705648439801,0.12726016059,0.506713426853
ER,44,174,8007,32.028,0.169821578135,0.0631339485688,0.512150968604
WS,44,176,8000,32,0.074056566218,0.388838992157,0.465309285237
BA,45,178,7744,30.976,0.672172821674,0.12639090789,0.504824315297
ER,45,177,7965,31.86,0.171939495699,0.0639434351091,0.511621910487
WS,45,179,8000,32,0.0694003332125,0.384904888197,0.466227120908
BA,46,181,7744,30.976,0.683909874782,0.124815222474,0.505532398129
ER,46,180,7920,31.68,0.163659938756,0.0641674609341,0.511047428189
WS,46,182,8000,32,0.0720785162167,0.390157622428,0.464937875751
BA,47,184,7744,30.976,0.723972620223,0.129367942481,0.508021376085
ER,47,183,8159,32.636,0.169750929518,0.0662099168143,0.514118904475
WS,47,185,8000,32,0.0682367203198,0.382536357507,0.467509686038
BA,48,187,7744,30.976,0.676441713624,0.126766619089,0.505215764863
ER,48,186,7887,31.548,0.177121109014,0.0636694031471,0.510372745491
WS,48,188,8000,32,0.0733942691904,0.387145669844,0.465684702738
BA,49,190,7744,30.976,0.706749373374,0.127432149839,0.506566466265
ER,49,189,8051,32.204,0.164951493313,0.064569959501,0.512899131596
WS,49,191,8000,32,0.076418870379,0.395442794445,0.46456513026
BA,50,193,7744,30.976,0.69281234091,0.126237858976,0.50563259853
ER,50,192,7938,31.752,0.166300953154,0.0629918750996,0.511151636606
WS,50,194,8000,32,0.076546554462,0.386140280561,0.465973279892
BA,51,196,7744,30.976,0.701471122817,0.124945383515,0.506790915163
ER,51,195,8142,32.568,0.161606781722,0.064852700491,0.51404008016
WS,51,197,8000,32,0.0764699695959,0.380974520736,0.467062124248
BA,52,199,7744,30.976,0.690730273305,0.125563358743,0.505850367401
ER,52,198,8339,33.356,0.16145981338,0.0661786998138,0.516973947896
WS,52,200,8000,32,0.0737658881191,0.378486966354,0.466841015363
BA,53,202,7744,30.976,0.702323413359,0.127402584062,0.505909151636
ER,53,201,8093,32.372,0.163113324375,0.0654938972031,0.513596526386
WS,53,203,8000,32,0.074056566218,0.380948180462,0.466610554442
BA,54,205,7744,30.976,0.661929777658,0.123900995442,0.504452905811
ER,54,204,8096,32.384,0.170538838927,0.0646173245195,0.513531062124
WS,54,206,8000,32,0.0793774605918,0.389979688558,0.465193052772
BA,55,208,7744,30.976,0.716057889628,0.129020722047,0.50693520374
ER,55,207,7990,31.96,0.1720115875,0.0655837380259,0.511826319305
WS,55,209,8000,32,0.0721056083117,0.392225595694,0.46472010688
BA,56,211,7744,30.976,0.697618448253,0.128822274963,0.505863727454
ER,56,210,7920,31.68,0.173012051848,0.0637854496679,0.510949899799
WS,56,212,8000,32,0.075234009929,0.384186747592,0.466729458917
BA,57,214,7744,30.976,0.697430187184,0.126076149685,0.506658650634
ER,57,213,8125,32.5,0.163714284239,0.0645704617607,0.513597862391
WS,57,215,8000,32,0.0756482402307,0.383368408394,0.466400801603
BA,58,217,7744,30.976,0.701411691148,0.128062624768,0.505775551102
ER,58,216,8151,32.604,0.170656906224,0.0654169681621,0.513919839679
WS,58,218,8000,32,0.074214638044,0.390513612125,0.465055444221
BA,59,220,7744,30.976,0.68116136991,0.12487151788,0.505242484969
ER,59,219,7975,31.9,0.169133805144,0.0621745728306,0.511933199733
WS,59,221,8000,32,0.0796721798999,0.38270205308,0.466387441549
BA,60,223,7744,30.976,0.693687289531,0.126736370855,0.505878423513
ER,60,222,8197,32.788,0.177301193395,0.0674683567831,0.514762859051
WS,60,224,8000,32,0.068436786526,0.395816195089,0.464316633266
BA,61,226,7744,30.976,0.698478424099,0.125786163522,0.506517034068
ER,61,225,7939,31.756,0.173831306001,0.0638984868343,0.51083500334
WS,61,227,8000,32,0.0723489806424,0.388722226678,0.465004676018
BA,62,229,7744,30.976,0.696667658395,0.127321708295,0.506227120908
ER,62,228,7899,31.596,0.167524000616,0.0642869206456,0.51048496994
WS,62,230,8000,32,0.0773082304803,0.381669538733,0.466521042084
BA,63,232,7744,30.976,0.687132903534,0.124849084955,0.505961255845
ER,63,231,7967,31.868,0.173464955022,0.0643740263838,0.511772879091
WS,63,233,8000,32,0.072240916384,0.377707190297,0.467450901803
BA,64,235,7744,30.976,0.69052806024,0.124574693736,0.506078824315
ER,64,234,8007,32.028,0.171818996125,0.0633720294361,0.512140280561
WS,64,236,8000,32,0.0742935478356,0.391026129352,0.465274549098
BA,65,238,7744,30.976,0.684089668859,0.127102255569,0.505002004008
ER,65,237,8027,32.108,0.165719875191,0.0641984251233,0.512690714763
WS,65,239,8000,32,0.0780874909957,0.377186339212,0.467842351369
BA,66,241,7744,30.976,0.731214769412,0.12985063445,0.50798263193
ER,66,240,7939,31.756,0.170467306022,0.0622668967546,0.511206412825
WS,66,242,8000,32,0.07277963314,0.380744798601,0.4668750835
BA,67,244,7744,30.976,0.712956860303,0.127772788124,0.506813627254
ER,67,243,8048,32.192,0.165750344182,0.0625796529938,0.512784235137
WS,67,245,8000,32,0.0719429027076,0.38998495939,0.465253173012
BA,68,247,7744,30.976,0.690630683224,0.127427867343,0.505241148964
ER,68,246,8023,32.092,0.164778012449,0.0639793793528,0.512436873747
WS,68,248,8000,32,0.0760602146329,0.386446262441,0.465149632598
BA,69,250,7744,30.976,0.691683197701,0.127377500014,0.505958583834
ER,69,249,8049,32.196,0.176493740026,0.0633061824524,0.512559786239
WS,69,251,8000,32,0.0726453284802,0.391857261451,0.465082164328
BA,70,253,7744,30.976,0.688248312292,0.128230193689,0.505444221776
ER,70,252,8074,32.296,0.18653443339,0.0648578643551,0.51277755511
WS,70,254,8000,32,0.0741092942889,0.390519875224,0.464359385437
BA,71,256,7744,30.976,0.689298416636,0.126896806777,0.50559251837
ER,71,255,8052,32.208,0.169310109689,0.0634389941288,0.512829659318
WS,71,257,8000,32,0.0785115437372,0.386031621377,0.466141616566
BA,72,259,7744,30.976,0.716185958926,0.129891630276,0.506924515698
ER,72,258,7779,31.116,0.176981429139,0.0630256270312,0.508645290581
WS,72,260,8000,32,0.074135644261,0.388894457654,0.465357381429
BA,73,262,7744,30.976,0.689404246137,0.123079189815,0.506468937875
ER,73,261,8091,32.364,0.170864966566,0.0643928526344,0.51338009352
WS,73,263,8000,32,0.0770298237698,0.376468325057,0.467166332665
BA,74,265,7744,30.976,0.687448311208,0.125384590894,0.5061750167
ER,74,264,7949,31.796,0.171508715448,0.0631442481525,0.51112758851
WS,74,266,8000,32,0.0724838344046,0.389905552548,0.465217100868
BA,75,268,7744,30.976,0.681087924617,0.126033388758,0.505305277221
ER,75,267,7951,31.804,0.166632605328,0.0633355031277,0.511597862391
WS,75,269,8000,32,0.075311851657,0.381488222183,0.466414161656
BA,76,271,7744,30.976,0.685371237219,0.12580732165,0.505508350033
ER,76,270,8029,32.116,0.166502262157,0.0634254160846,0.512579826319
WS,76,272,8000,32,0.0783122755384,0.383074888809,0.466012024047
BA,77,274,7744,30.976,0.692324776982,0.123980513438,0.505811623246
ER,77,273,7959,31.836,0.165572237329,0.0641439156794,0.511524382097
WS,77,275,8000,32,0.0751560875778,0.3731509024,0.468248496993
BA,78,277,7744,30.976,0.678742691921,0.125115279999,0.504988643954
ER,78,276,8171,32.684,0.156022085731,0.0642975835654,0.514738810955
WS,78,278,8000,32,0.0702395454854,0.390081961623,0.465008684034
BA,79,280,7744,30.976,0.681944294192,0.126044185295,0.505835671342
ER,79,279,8025,32.1,0.173321866271,0.0645198899408,0.512236472946
WS,79,281,8000,32,0.0731276708914,0.390156755651,0.46532264529
BA,80,283,7744,30.976,0.692725086165,0.128088606283,0.505941215764
ER,80,282,8049,32.196,0.167393325674,0.0644802947848,0.513039412157
WS,80,284,8000,32,0.0740301880992,0.383006619808,0.466698730794
BA,81,286,7744,30.976,0.677193159338,0.125773075349,0.505062124248
ER,81,285,7896,31.584,0.164527472819,0.0626727145286,0.510901803607
WS,81,287,8000,32,0.0705724361915,0.39163975529,0.465249164996
BA,82,289,7744,30.976,0.709339979181,0.12907842826,0.506896459585
ER,82,288,7993,31.972,0.17128811618,0.065773532975,0.511941215765
WS,82,290,8000,32,0.0760088399464,0.390561931064,0.465087508349
BA,83,292,7744,30.976,0.69294470644,0.126532821601,0.505943887775
ER,83,291,7821,31.284,0.174072114915,0.0613841524574,0.509267869071
WS,83,293,8000,32,0.0717253877647,0.376857574895,0.467211756846
BA,84,295,7744,30.976,0.693332632456,0.125812356453,0.505879759519
ER,84,294,8084,32.336,0.175079460837,0.0653304404725,0.513103540414
WS,84,296,8000,32,0.0719157493182,0.391370265197,0.465098196392
BA,85,298,7744,30.976,0.68549591751,0.125113816282,0.505115564462
ER,85,297,8014,32.056,0.178695139479,0.0651143975168,0.512285905143
WS,85,299,8000,32,0.0717253877647,0.390538952418,0.46495524382
BA,86,301,7744,30.976,0.675612306892,0.125584336133,0.505122244488
ER,86,300,7946,31.784,0.16775476588,0.0646797792759,0.511294589178
WS,86,302,8000,32,0.075234009929,0.381264306532,0.466789579158
BA,87,304,7744,30.976,0.720176648328,0.127943502698,0.507051436205
ER,87,303,8006,32.024,0.179729040608,0.0650822099275,0.512152304609
WS,87,305,8000,32,0.0719429027076,0.390165446706,0.464812291249
BA,88,307,7744,30.976,0.699259844518,0.128894243703,0.505973279893
ER,88,306,7942,31.768,0.172062871546,0.0639600681415,0.511058116232
WS,88,308,8000,32,0.0795495128835,0.377806265524,0.468192384769
BA,89,310,7744,30.976,0.691785649326,0.126266818858,0.505539078156
ER,89,309,7909,31.636,0.17316587562,0.0637342225674,0.510535738143
WS,89,311,8000,32,0.0735803132638,0.380157667231,0.466478289913
BA,90,313,7744,30.976,0.666114118365,0.122943556724,0.50456513026
ER,90,312,7902,31.608,0.165698488584,0.0641439036354,0.510494321977
WS,90,314,8000,32,0.0811297186609,0.379966758115,0.4672251169
BA,91,316,7744,30.976,0.661980159131,0.12251633047,0.50478022712
ER,91,315,8060,32.24,0.165652502052,0.0649995172347,0.512821643286
WS,91,317,8000,32,0.0769283351568,0.390782117308,0.465150300601
BA,92,319,7744,30.976,0.703832428672,0.126645107062,0.507278557114
ER,92,318,7919,31.676,0.170473217227,0.0641093788093,0.510865731463
WS,92,320,8000,32,0.0722949687046,0.383792281963,0.467146292585
BA,93,322,7744,30.976,0.69535295382,0.1284302207,0.505633934535
ER,93,321,7944,31.776,0.175190409619,0.0637032573187,0.511346693387
WS,93,323,8000,32,0.0729404723045,0.382251505843,0.466037408149
BA,94,325,7744,30.976,0.704149236641,0.129922067268,0.506065464261
ER,94,324,8019,32.076,0.17532484616,0.0650862488089,0.512296593186
WS,94,326,8000,32,0.0736333823751,0.395949283847,0.464509018035
BA,95,328,7744,30.976,0.699027299223,0.127497509647,0.506009352037
ER,95,327,8040,32.16,0.171269605131,0.0648209491265,0.512897795591
WS,95,329,8000,32,0.078586139045,0.385173550871,0.466130928523
BA,96,331,7744,30.976,0.695784474663,0.126223572415,0.506181696726
ER,96,330,7906,31.624,0.179165119986,0.0632168514306,0.510672010688
WS,96,332,8000,32,0.0770551750371,0.388309554344,0.466048096192
BA,97,334,7744,30.976,0.673331587816,0.127229098035,0.504495657982
ER,97,333,7921,31.684,0.176147337159,0.0642972471944,0.510523714095
WS,97,335,8000,32,0.0718885856726,0.400372207939,0.464336673346
BA,98,337,7744,30.976,0.696182794502,0.127182860882,0.506196392785
ER,98,336,7931,31.724,0.172167813033,0.062011707084,0.511241148964
WS,98,338,8000,32,0.0702395454854,0.38760265262,0.465349365397
BA,99,340,7744,30.976,0.671254305268,0.123767338097,0.50507014028
ER,99,339,8010,32.04,0.17202435602,0.063705727388,0.512420841683
WS,99,341,8000,32,0.0744511165128,0.391750427995,0.46495257181
