topology,run,seed,edges,mean_degree,degree_cv,transitivity,global_efficiency
BA,0,43,596,3.97333333333,1.0993249666,0.0239533880017,0.306419546637
ER,0,42,581,3.87333333333,0.54466001376,0.0166880616175,0.248460902222
WS,0,44,600,4,0.205142227085,0.243029984219,0.209488904815
BA,1,46,596,3.97333333333,1.14578275266,0.0245851259988,0.308148112757
ER,1,45,567,3.78,0.493861802766,0.0185802763221,0.234997885368
WS,1,47,600,4,0.206155281281,0.263406940063,0.207348615153
BA,2,49,596,3.97333333333,1.3850505997,0.0266033254157,0.324487922705
ER,2,48,550,3.66666666667,0.535052326166,0.0073385518591,0.239818575145
WS,2,50,600,4,0.212132034356,0.246855345912,0.20869778048
BA,3,52,596,3.97333333333,1.14430760292,0.0289349476708,0.309108350587
ER,3,51,579,3.86,0.513389322951,0.0173719376392,0.243896179505
WS,3,53,600,4,0.234520787991,0.226708074534,0.215491143317
BA,4,55,596,3.97333333333,1.22504365188,0.024220803605,0.31114237936
ER,4,54,574,3.82666666667,0.526766583665,0.010752688172,0.24815823468
WS,4,56,600,4,0.218898758943,0.239686684073,0.209288952593
BA,5,58,596,3.97333333333,1.2062859923,0.0304714449981,0.311721346287
ER,5,57,631,4.20666666667,0.488178417975,0.0180722891566,0.265145352232
WS,5,59,600,4,0.211147657655,0.253277399056,0.206706632337
BA,6,61,596,3.97333333333,1.11893254694,0.0265991133629,0.30772039072
ER,6,60,627,4.18,0.45690648456,0.00590318772137,0.258779246518
WS,6,62,600,4,0.216024689947,0.251046025105,0.207682416617
BA,7,64,596,3.97333333333,1.16261245377,0.0253368188216,0.309386845039
ER,7,63,632,4.21333333333,0.475147452636,0.0182370820669,0.264236847693
WS,7,65,600,4,0.209165006634,0.244094488189,0.210765081135
BA,8,67,596,3.97333333333,1.25079813265,0.0279350009129,0.314041620215
ER,8,66,609,4.06,0.471407380622,0.0111893907998,0.258136123941
WS,8,68,600,4,0.227303028283,0.240124740125,0.209812443595
BA,9,70,596,3.97333333333,1.11572008761,0.0330508474576,0.309105908584
ER,9,69,602,4.01333333333,0.469238966486,0.00895140664962,0.256174143087
WS,9,71,600,4,0.210158670215,0.239244491081,0.207662045684
BA,10,73,596,3.97333333333,1.05862245434,0.0196565747854,0.302407708234
ER,10,72,565,3.76666666667,0.497546647677,0.0157894736842,0.243962051636
WS,10,74,600,4,0.214087209644,0.252879581152,0.208473288386
BA,11,76,596,3.97333333333,1.03685845083,0.0270958777212,0.300159261029
ER,11,75,605,4.03333333333,0.50480919187,0.021978021978,0.250390136434
WS,11,77,600,4,0.204124145232,0.258947368421,0.206576914229
BA,12,79,596,3.97333333333,1.10831514523,0.0179448835719,0.308679301375
ER,12,78,593,3.95333333333,0.507448452039,0.00891719745223,0.25033943834
WS,12,80,600,4,0.202072594216,0.240252897787,0.207642003729
BA,13,82,596,3.97333333333,1.01379498922,0.018544935806,0.299691192865
ER,13,81,600,4,0.484338036224,0.00888700804063,0.254767815116
WS,13,83,600,4,0.192570333472,0.282689253573,0.201206327984
BA,14,85,596,3.97333333333,1.02518563457,0.0274583431119,0.297873918352
ER,14,84,551,3.67333333333,0.531605559602,0.0220048899756,0.237389570172
WS,14,86,600,4,0.204124145232,0.258947368421,0.201318186644
BA,15,88,596,3.97333333333,0.986348875561,0.0235525024534,0.298216488825
ER,15,87,653,4.35333333333,0.485939436496,0.0136315973436,0.268970563253
WS,15,89,600,4,0.192570333472,0.249338274219,0.208276618711
BA,16,91,596,3.97333333333,1.02497966178,0.0239436619718,0.29968524712
ER,16,90,614,4.09333333333,0.481914090775,0.0108739428111,0.25962942613
WS,16,92,600,4,0.216024689947,0.233786610879,0.210448726797
BA,17,94,596,3.97333333333,1.08715769363,0.0249398381098,0.305374794288
ER,17,93,561,3.74,0.493921992886,0.0175695461201,0.243728300685
WS,17,95,600,4,0.210158670215,0.245540398741,0.206821199734
BA,18,97,596,3.97333333333,1.24300891709,0.0370097587921,0.313287997027
ER,18,96,673,4.48666666667,0.46449269366,0.022014676451,0.273070818071
WS,18,98,600,4,0.224536559755,0.245184799584,0.21015984579
BA,19,100,596,3.97333333333,1.05702567359,0.0237664101403,0.302424961512
ER,19,99,618,4.12,0.525767971909,0.0182370820669,0.257196846632
WS,19,101,600,4,0.222673153598,0.251693590412,0.20797458017
BA,20,103,596,3.97333333333,1.08715769363,0.0249398381098,0.303643626905
ER,20,102,549,3.66,0.474109983137,0.00941422594142,0.24035946099
WS,20,104,600,4,0.205142227085,0.279326670174,0.202345271476
BA,21,106,596,3.97333333333,1.07701131864,0.0199159105997,0.304556988905
ER,21,105,553,3.68666666667,0.548463257393,0.00714626012387,0.238917547026
WS,21,107,600,4,0.208166599947,0.258403361345,0.207065880979
BA,22,109,596,3.97333333333,1.12926318888,0.0237896494157,0.309264851091
ER,22,108,554,3.69333333333,0.526828486555,0.0145631067961,0.236468112403
WS,22,110,600,4,0.236290781313,0.226473629783,0.214273371556
BA,23,112,596,3.97333333333,1.00773717316,0.02154656452,0.300318415884
ER,23,111,621,4.14,0.505925740386,0.0115030674847,0.258943223443
WS,23,113,600,4,0.207163381578,0.272727272727,0.205563253172
BA,24,115,596,3.97333333333,1.02539156599,0.0274519005162,0.302233742103
ER,24,114,601,4.00666666667,0.491620701839,0.0125575554625,0.250291527313
WS,24,116,600,4,0.191485421551,0.254237288136,0.2044523898
BA,25,118,596,3.97333333333,1.23619579231,0.0294936004452,0.31384466741
ER,25,117,600,4,0.487767020889,0.0075917334458,0.250476482455
WS,25,119,600,4,0.234520787991,0.209627329193,0.216994420234
BA,26,121,596,3.97333333333,0.996358963065,0.0225563909774,0.299900037161
ER,26,120,626,4.17333333333,0.47943020446,0.00695786625435,0.265354240767
WS,26,122,600,4,0.204124145232,0.257368421053,0.204492739949
BA,27,124,596,3.97333333333,1.24606266974,0.0346852633511,0.31544115305
ER,27,123,612,4.08,0.46763438412,0.0185109008638,0.2557954646
