topology,run,seed,edges,mean_degree,degree_cv,transitivity,global_efficiency
BA,20,103,784,7.84,0.840912448686,0.0760119476774,0.411718592965
ER,20,102,750,7.5,0.385976395363,0.0320322072466,0.386702680067
WS,20,104,800,8,0.144697961285,0.35054063481,0.343109715243
BA,21,106,784,7.84,0.770648867655,0.0798846111173,0.405900335009
ER,21,105,775,7.75,0.352838939713,0.039136979428,0.38964237856
WS,21,107,800,8,0.165831239518,0.333968144044,0.348190117253
BA,22,109,784,7.84,0.844291411977,0.0822044334975,0.413245393635
ER,22,108,764,7.64,0.348285615533,0.0425531914894,0.386417085427
WS,22,110,800,8,0.147901994577,0.301567944251,0.350862646566
BA,23,112,784,7.84,0.872251290409,0.0815818308596,0.41344639866
ER,23,111,818,8.18,0.303848144409,0.0360499152673,0.398363484087
WS,23,113,800,8,0.153602571593,0.337506520605,0.347652428811
BA,24,115,784,7.84,0.835867052644,0.0876048462255,0.410016750419
ER,24,114,801,8.01,0.364832800193,0.0394187664245,0.395264656617
WS,24,116,800,8,0.158607219256,0.328068043742,0.350817420436
BA,25,118,784,7.84,0.852441705763,0.0900396785024,0.41048157454
ER,25,117,817,8.17,0.334333098976,0.0417928528165,0.398556113903
WS,25,119,800,8,0.152581945197,0.303704992173,0.353164991625
BA,26,121,784,7.84,0.879865392615,0.0746961762672,0.414547738694
ER,26,120,802,8.02,0.34598694628,0.0403125,0.394384422111
WS,26,122,800,8,0.13520817283,0.340038481721,0.348215242881
BA,27,124,784,7.84,0.878755254655,0.0816104461371,0.412822445561
ER,27,123,823,8.23,0.358539435968,0.0373845477203,0.399360971524
WS,27,125,800,8,0.152581945197,0.317272569142,0.351770519263
BA,28,127,784,7.84,0.816270725133,0.0805667160076,0.409539363484
ER,28,126,815,8.15,0.337534839349,0.0378189550425,0.397110552764
WS,28,128,800,8,0.140312152004,0.333740831296,0.347220268007
BA,29,130,784,7.84,0.858432581682,0.0824909017388,0.412701005025
ER,29,129,813,8.13,0.338266800584,0.036166641233,0.39692881072
WS,29,131,800,8,0.143069039278,0.330832315477,0.350608877722
BA,30,133,784,7.84,0.910489167855,0.0794606999426,0.41716080402
ER,30,132,785,7.85,0.36606198842,0.0440109624375,0.392046063652
WS,30,134,800,8,0.1375,0.356581017305,0.342969849246
BA,31,136,784,7.84,0.862120356904,0.0860940489377,0.412692629816
ER,31,135,842,8.42,0.355969764887,0.0419815281276,0.401698492462
WS,31,137,800,8,0.161535599792,0.333448933588,0.349943048576
BA,32,139,784,7.84,0.913788899046,0.0806098141972,0.417043551089
ER,32,138,810,8.1,0.340794413379,0.0423767848918,0.395867671692
WS,32,140,800,8,0.143614066163,0.332344731333,0.349743718593
BA,33,142,784,7.84,0.781757696344,0.069086522645,0.40918760469
ER,33,141,808,8.08,0.373212827915,0.0447963800905,0.396337520938
WS,33,143,800,8,0.155120920575,0.345151199166,0.346172529313
BA,34,145,784,7.84,0.961673792258,0.0896170906128,0.418425460637
ER,34,144,852,8.52,0.334858969802,0.0373909430827,0.401425460637
WS,34,146,800,8,0.148954691098,0.345350052247,0.344041038526
BA,35,148,784,7.84,0.798640524139,0.0788538188086,0.409438860972
ER,35,147,842,8.42,0.346939740683,0.0519645120406,0.402068676717
WS,35,149,800,8,0.152069063257,0.316805845511,0.351808207705
BA,36,151,784,7.84,0.749240383057,0.070464087144,0.406440536014
ER,36,150,771,7.71,0.380932328573,0.0387673956262,0.389435510888
WS,36,152,800,8,0.152069063257,0.333507306889,0.349970686767
BA,37,154,784,7.84,0.905921189039,0.0844623810897,0.41567839196
ER,37,153,809,8.09,0.359571633231,0.0464904284412,0.396317420436
WS,37,155,800,8,0.138067012715,0.35599440755,0.343931323283
BA,38,157,784,7.84,0.927045870618,0.0803193987788,0.4177680067
ER,38,156,829,8.29,0.34152430386,0.0468955441928,0.400164991625
WS,38,158,800,8,0.161051234084,0.34547346514,0.346752093802
BA,39,160,784,7.84,0.820742995689,0.085236241187,0.409120603015
ER,39,159,818,8.18,0.342464158205,0.043256233103,0.397943048576
WS,39,161,800,8,0.141972708645,0.349799266888,0.34375879397
BA,40,163,784,7.84,0.783732260231,0.0728824688116,0.409304857622
ER,40,162,758,7.58,0.368770677959,0.0442017680707,0.3852680067
WS,40,164,800,8,0.140312152004,0.34945860985,0.343163316583
BA,41,166,784,7.84,0.890708054995,0.0788162906534,0.415540201005
ER,41,165,789,7.89,0.371637210499,0.0443138500635,0.392514237856
WS,41,167,800,8,0.139754248594,0.337467248908,0.346304020101
BA,42,169,784,7.84,0.860231164994,0.076884270003,0.413823283082
ER,42,168,808,8.08,0.36259630552,0.0378476972184,0.395323283082
WS,42,170,800,8,0.155120920575,0.314911366006,0.351086264657
BA,43,172,784,7.84,0.889245611282,0.0842218526851,0.413245393635
ER,43,171,823,8.23,0.345752171382,0.0403846153846,0.399381072027
WS,43,173,800,8,0.166770800802,0.285046728972,0.357546901173
BA,44,175,784,7.84,0.82735691878,0.0761755485893,0.411252093803
ER,44,174,825,8.25,0.341497808169,0.0451660516605,0.400366834171
WS,44,176,800,8,0.150519932235,0.316971279373,0.352604690117
BA,45,178,784,7.84,0.850148362729,0.0819989801122,0.41156197655
ER,45,177,817,8.17,0.303813503136,0.0412418906395,0.397546901173
WS,45,179,800,8,0.165831239518,0.306440443213,0.355254606365
BA,46,181,784,7.84,0.861742849854,0.078875793291,0.41337520938
ER,46,180,812,8.12,0.365446197602,0.0427799459622,0.394706867672
WS,46,182,800,8,0.159589316685,0.317022384175,0.35232160804
BA,47,184,784,7.84,0.879125456403,0.0762385048947,0.415515075377
ER,47,183,807,8.07,0.349281954967,0.0406153846154,0.395064489112
WS,47,185,800,8,0.143069039278,0.362240446693,0.342083752094
BA,48,187,784,7.84,0.910042340576,0.0789247106094,0.416721105528
ER,48,186,746,7.46,0.348999471445,0.0392941604512,0.384424623116
WS,48,188,800,8,0.136358901433,0.326280818325,0.351494137354
BA,49,190,784,7.84,0.791889495665,0.0745361831399,0.408948911223
ER,49,189,785,7.85,0.340093989152,0.0379310344828,0.392515075377
WS,49,191,800,8,0.139754248594,0.340087336245,0.346244556114
BA,50,193,784,7.84,0.793223787786,0.061105092091,0.410046063652
ER,50,192,802,8.02,0.342146092492,0.0385398715338,0.395888609715
WS,50,194,800,8,0.145236875483,0.349956408021,0.345608877722
BA,51,196,784,7.84,0.826471558737,0.0727957326639,0.41230318258
ER,51,195,780,7.8,0.35621651255,0.0394996708361,0.391559463987
WS,51,197,800,8,0.15,0.345229805014,0.345704355109
BA,52,199,784,7.84,0.809767173875,0.0740977323539,0.410288944724
ER,52,198,854,8.54,0.341358493767,0.0485663328303,0.404218592965
WS,52,200,800,8,0.157122563625,0.319381729767,0.34887520938
BA,53,202,784,7.84,0.808661398223,0.0751438925602,0.410381072027
ER,53,201,809,8.09,0.3572268724,0.0429158423375,0.396648241206
WS,53,203,800,8,0.155120920575,0.323774765381,0.349283919598
BA,54,205,784,7.84,0.840912448686,0.0750849727057,0.411704355109
ER,54,204,790,7.9,0.350566643649,0.0443872627855,0.39393718593
WS,54,206,800,8,0.146308748884,0.341467666028,0.346322445561
BA,55,208,784,7.84,0.799760155113,0.0745642349903,0.408602177555
ER,55,207,804,8.04,0.344201670867,0.0350140056022,0.396690117253
WS,55,209,800,8,0.161051234084,0.290322580645,0.357190117253
BA,56,211,784,7.84,0.874951655712,0.0738974970203,0.415058626466
ER,56,210,793,7.93,0.33232733461,0.0363489499192,0.393864321608
WS,56,212,800,8,0.170018381359,0.317372515125,0.354397822446
BA,57,214,784,7.84,0.817963123488,0.0772559366755,0.410391122278
ER,57,213,830,8.3,0.353938092086,0.0390060676105,0.400119765494
WS,57,215,800,8,0.147372826532,0.331939362258,0.34765159129
BA,58,217,784,7.84,0.875509312116,0.0732578916021,0.415565326633
ER,58,216,810,8.1,0.343023308381,0.041851908631,0.397078726968
WS,58,218,800,8,0.159589316685,0.330036439355,0.347469011725
BA,59,220,784,7.84,0.876716350804,0.0779220779221,0.413978224456
ER,59,219,808,8.08,0.371361378714,0.0444041685546,0.396154941374
WS,59,221,800,8,0.160565407233,0.303902862099,0.355556113903
BA,60,223,784,7.84,0.800166905226,0.0784039578404,0.409411222781
ER,60,222,838,8.38,0.323862039462,0.0424794104898,0.401674204355
WS,60,224,800,8,0.154616460961,0.351468798888,0.346172529313
BA,61,226,784,7.84,0.819652027426,0.0818584070796,0.409136515913
ER,61,225,802,8.02,0.37364065725,0.0409007352941,0.394727805695
WS,61,227,800,8,0.158607219256,0.312966498872,0.352962311558
BA,62,229,784,7.84,0.8590009622,0.0748636088099,0.413299832496
ER,62,228,752,7.52,0.324086364231,0.0382026559942,0.385603015076
WS,62,230,800,8,0.15103807467,0.348764357814,0.343788107203
BA,63,232,784,7.84,0.826766784097,0.0765370138018,0.410938023451
ER,63,231,767,7.67,0.349867866763,0.0411240575737,0.387460636516
WS,63,233,800,8,0.130503831361,0.346295323174,0.34374120603
BA,64,235,784,7.84,0.82044560276,0.0846315789474,0.410984087102
ER,64,234,797,7.97,0.325718652176,0.0341948948467,0.394789782245
WS,64,236,800,8,0.141421356237,0.344622905028,0.343292294807
BA,65,238,784,7.84,0.841105897977,0.0806302131603,0.410550251256
ER,65,237,810,8.1,0.306908713448,0.0395666509656,0.396601340034
WS,65,239,800,8,0.141421356237,0.325244413408,0.348633165829
BA,66,241,784,7.84,0.881435694647,0.0739790885776,0.416176716918
ER,66,240,787,7.87,0.341733458879,0.0357259380098,0.393242043551
WS,66,242,800,8,0.165359456942,0.313246753247,0.352872696818
BA,67,244,784,7.84,0.782277801637,0.0746383165278,0.408138190955
ER,67,243,811,8.11,0.336734352328,0.0437653562654,0.396529313233
WS,67,245,800,8,0.161051234084,0.33714880333,0.348094639866
BA,68,247,784,7.84,0.809465748504,0.082428115016,0.409744556114
ER,68,246,832,8.32,0.350574404502,0.0479757959948,0.400863484087
WS,68,248,800,8,0.152069063257,0.339770354906,0.348230318258
BA,69,250,784,7.84,0.859947428243,0.0823576907549,0.41175879397
ER,69,249,797,7.97,0.349725286283,0.0350600126342,0.395558626466
WS,69,251,800,8,0.148954691098,0.350052246604,0.34436599665
BA,70,253,784,7.84,0.763011014335,0.0818700369086,0.406350083752
ER,70,252,800,8,0.352889855337,0.037048616539,0.395074539364
WS,70,254,800,8,0.141421356237,0.31686452514,0.352113902848
BA,71,256,784,7.84,0.864946407952,0.0689689790182,0.415494137354
ER,71,255,787,7.87,0.335535298042,0.0383355176933,0.392545226131
WS,71,257,800,8,0.153093108924,0.319304347826,0.351827470687
BA,72,259,784,7.84,0.848040683478,0.0766636001227,0.412554438861
ER,72,258,794,7.94,0.348946057547,0.0406180312201,0.394069514238
WS,72,260,800,8,0.151554445662,0.350269705934,0.346100502513
BA,73,262,784,7.84,0.888696574437,0.0828031711853,0.414840871022
ER,73,261,820,8.2,0.344498704679,0.0393912264996,0.398648241206
WS,73,263,800,8,0.15612494996,0.323662265462,0.349298994975
BA,74,265,784,7.84,0.90196159847,0.0862684550806,0.414694304858
ER,74,264,763,7.63,0.375602969732,0.040306122449,0.387654941374
WS,74,266,800,8,0.158607219256,0.325985072036,0.350265494137
BA,75,268,784,7.84,0.928448775259,0.0796360566551,0.417447236181
ER,75,267,801,8.01,0.350228989349,0.0379568884724,0.39440201005
WS,75,269,800,8,0.146841751556,0.321017776229,0.35036599665
BA,76,271,784,7.84,0.867950720219,0.0834584208946,0.411762981575
ER,76,270,825,8.25,0.304179638578,0.0458327030706,0.398778056952
WS,76,272,800,8,0.147372826532,0.348667015159,0.344927973199
BA,77,274,784,7.84,0.790758720746,0.0785357375625,0.408618090452
ER,77,273,791,7.91,0.368838946497,0.0379927180624,0.392916247906
WS,77,275,800,8,0.140312152004,0.328501571778,0.348051926298
BA,78,277,784,7.84,0.810871441595,0.0768821777967,0.410092127303
ER,78,276,813,8.13,0.311003447494,0.0410192666252,0.396608040201
WS,78,278,800,8,0.143069039278,0.363810853254,0.340949748744
BA,79,280,784,7.84,0.874672694183,0.0780923994039,0.414120603015
ER,79,279,824,8.24,0.328845428242,0.0398507462687,0.398702680067
WS,79,281,800,8,0.13578475614,0.335257082896,0.345649078727
BA,80,283,784,7.84,0.809365248434,0.0731707317073,0.410064489112
ER,80,282,799,7.99,0.336293762249,0.0404312668464,0.396298157454
WS,80,284,800,8,0.146308748884,0.34303643019,0.347773869347
BA,81,286,784,7.84,0.765884135463,0.078278322926,0.405808207705
ER,81,285,785,7.85,0.377841782165,0.0388365031165,0.392050251256
WS,81,287,800,8,0.158607219256,0.329630272522,0.348
BA,82,289,784,7.84,0.81955277648,0.0689073859446,0.411658291457
ER,82,288,802,8.02,0.353763304265,0.039627039627,0.395610552764
WS,82,290,800,8,0.148429276088,0.349590663647,0.343536850921
BA,83,292,784,7.84,0.944776874377,0.0871048022859,0.417734505863
ER,83,291,764,7.64,0.384745514651,0.0454775138959,0.388061139029
WS,83,293,800,8,0.155623744975,0.272111207646,0.356630653266
BA,84,295,784,7.84,0.818360826225,0.0702605760101,0.410866834171
ER,84,294,799,7.99,0.344803168195,0.0373581336696,0.394867671692
WS,84,296,800,8,0.159589316685,0.33263925039,0.34870519263
BA,85,298,784,7.84,0.784665845682,0.0836339783536,0.407376046901
ER,85,297,817,8.17,0.346436801211,0.0396455924313,0.397496649916
WS,85,299,800,8,0.13863170633,0.341254586755,0.343934673367
BA,86,301,784,7.84,0.853014078133,0.085409252669,0.411442211055
ER,86,300,814,8.14,0.332613162754,0.0398777692895,0.397513400335
WS,86,302,800,8,0.153093108924,0.32347826087,0.34908877722
BA,87,304,784,7.84,0.884843777758,0.0772481572482,0.414811557789
ER,87,303,805,8.05,0.338324070345,0.0411407199626,0.395645728643
WS,87,305,800,8,0.149478259289,0.319171164896,0.350585427136
BA,88,307,784,7.84,0.806647013516,0.0813928647725,0.408643216081
ER,88,306,778,7.78,0.364721611923,0.0399671052632,0.391069514238
WS,88,308,800,8,0.150519932235,0.331592689295,0.348273869347
BA,89,310,784,7.84,0.814574810581,0.0749920559263,0.410213567839
ER,89,309,786,7.86,0.336859541585,0.0364352535697,0.392330820771
WS,89,311,800,8,0.160078105936,0.302394170715,0.354309045226
BA,90,313,784,7.84,0.844580408382,0.0794090489381,0.413907035176
ER,90,312,748,7.48,0.32251132517,0.0364708049365,0.385106365159
WS,90,314,800,8,0.14086784587,0.322158198009,0.349704355109
BA,91,316,784,7.84,0.906100759301,0.0827168796234,0.416917922948
ER,91,315,826,8.26,0.324680995485,0.038862418106,0.398767169179
WS,91,317,800,8,0.144157032433,0.335949764521,0.345970686767
BA,92,319,784,7.84,0.982344930179,0.0895165574641,0.421046901173
ER,92,318,764,7.64,0.327758727244,0.0331578947368,0.38943718593
WS,92,320,800,8,0.131101106021,0.38353765324,0.339066164154
BA,93,322,784,7.84,0.789111064671,0.0718171926007,0.409112227806
ER,93,321,820,8.2,0.358461913578,0.0425531914894,0.397953098828
WS,93,323,800,8,0.1625,0.32501300052,0.349530150754
BA,94,325,784,7.84,0.880789438743,0.074622445958,0.415728643216
ER,94,324,768,7.68,0.376651096078,0.0407239819005,0.389844221106
WS,94,326,800,8,0.148429276088,0.326075596586,0.349358458962
BA,95,328,784,7.84,0.80735261987,0.0778097982709,0.410452261307
ER,95,327,803,8.03,0.358324100115,0.0431021164839,0.396224455612
WS,95,329,800,8,0.159589316685,0.309213951067,0.35327638191
BA,96,331,784,7.84,0.882173693114,0.081904198699,0.414430485762
ER,96,330,790,7.9,0.333946986285,0.0356271351879,0.392828308208
WS,96,332,800,8,0.157619002661,0.356832783469,0.341870184255
BA,97,334,784,7.84,0.831965158269,0.0867214307996,0.410368509213
ER,97,333,808,8.08,0.353614038115,0.0458926112896,0.394003350084
WS,97,335,800,8,0.13346347815,0.373293664683,0.339322445561
BA,98,337,784,7.84,0.8489035484,0.077512254902,0.412043551089
ER,98,336,821,8.21,0.332365121503,0.0387154861945,0.399618927973
WS,98,338,800,8,0.144157032433,0.32548403977,0.347763819096
BA,99,340,784,7.84,0.945207281763,0.0776672194583,0.418869346734
ER,99,339,806,8.06,0.37686091454,0.0449115378799,0.395685929648
WS,99,341,800,8,0.134629120178,0.349020293912,0.343740368509
