topology,run,seed,edges,mean_degree,degree_cv,transitivity,global_efficiency
ER,34,144,4858,32.3866666667,0.16415314016,0.10991857883,0.549758454106
WS,34,146,4800,32,0.0704801242668,0.410275268616,0.518755109625
BA,35,148,4544,30.2933333333,0.627062237619,0.183395198547,0.540546265329
ER,35,147,4827,32.18,0.1683832504,0.108643728617,0.549160163508
WS,35,149,4800,32,0.0725287299397,0.401769958826,0.519955406912
BA,36,151,4544,30.2933333333,0.601052734638,0.176713812227,0.540022296544
ER,36,150,4760,31.7333333333,0.166715943802,0.107589259016,0.547922705314
WS,36,152,4800,32,0.0718070330817,0.387413765442,0.521638795987
BA,37,154,4544,30.2933333333,0.596180238657,0.17581234378,0.539691564474
ER,37,153,4856,32.3733333333,0.172965206696,0.108193464585,0.549535488666
WS,37,155,4800,32,0.0753464221668,0.386284675824,0.522917131178
BA,38,157,4544,30.2933333333,0.602633991538,0.178558164937,0.539509476031
ER,38,156,4850,32.3333333333,0.163739123561,0.109264844305,0.549661835749
WS,38,158,4800,32,0.0766315589906,0.386107066038,0.522363433668
BA,39,160,4544,30.2933333333,0.612605224981,0.177969128853,0.540260126347
ER,39,159,4876,32.5066666667,0.168167380268,0.107925545035,0.55
WS,39,161,4800,32,0.0757772228311,0.407183228444,0.519219620959
BA,40,163,4544,30.2933333333,0.599752024057,0.173143579943,0.540654031958
ER,40,162,4736,31.5733333333,0.159365343042,0.105287597666,0.547499070977
WS,40,164,4800,32,0.0711695452189,0.411317172311,0.518234856931
BA,41,166,4544,30.2933333333,0.607227456527,0.177766295924,0.540152359718
ER,41,165,4730,31.5333333333,0.157551392999,0.103027848101,0.547499070977
WS,41,167,4800,32,0.0755621295138,0.391643338656,0.521913786696
BA,42,169,4544,30.2933333333,0.605832089633,0.177959179228,0.539698996656
ER,42,168,4771,31.8066666667,0.17530214765,0.106237058335,0.547967298402
WS,42,170,4800,32,0.0769283351568,0.391760014428,0.520932738759
BA,43,172,4544,30.2933333333,0.598970241904,0.17384133177,0.539565217391
ER,43,171,4778,31.8533333333,0.17204258361,0.104757704612,0.548420661464
WS,43,173,4800,32,0.0724389110446,0.3909869925,0.521620215533
BA,44,175,4544,30.2933333333,0.617553995394,0.178765772658,0.540059457451
ER,44,174,4790,31.9333333333,0.165454614205,0.106879848777,0.548569305091
WS,44,176,4800,32,0.0774344480835,0.402107920733,0.519966555184
BA,45,178,4544,30.2933333333,0.598484902731,0.178604712358,0.539420289855
ER,45,177,4698,31.32,0.159187090175,0.104178638864,0.546681531029
WS,45,179,4800,32,0.0757772228311,0.384575299635,0.522144184318
BA,46,181,4544,30.2933333333,0.606569099618,0.175831950151,0.540613154961
ER,46,180,4708,31.3866666667,0.16777744174,0.104659692976,0.547056856187
WS,46,182,4800,32,0.0734208757779,0.39345577031,0.52093645485
BA,47,184,4544,30.2933333333,0.639071169302,0.181589622243,0.541583054627
ER,47,183,4936,32.9066666667,0.154749109931,0.109882823876,0.551151988109
WS,47,185,4800,32,0.0772661121277,0.400114883413,0.520133779264
BA,48,187,4544,30.2933333333,0.597458327566,0.178210650498,0.539929394277
ER,48,186,4752,31.68,0.161358663502,0.103679756331,0.547963582311
WS,48,188,4800,32,0.0691748238162,0.390370147457,0.522742474916
BA,49,190,4544,30.2933333333,0.628514499955,0.17959740994,0.54105165366
ER,49,189,4731,31.54,0.168314744266,0.104920920975,0.547614269788
WS,49,191,4800,32,0.0757342530387,0.397665702394,0.521571906355
BA,50,193,4544,30.2933333333,0.614600153159,0.176964425596,0.540356744705
ER,50,192,4738,31.5866666667,0.162201128313,0.102722747335,0.547454477889
WS,50,194,4800,32,0.0765890685194,0.394786941971,0.520847268673
BA,51,196,4544,30.2933333333,0.613020135949,0.17400642725,0.540758082497
ER,51,195,4874,32.4933333333,0.169507666745,0.108042442534,0.549869936826
WS,51,197,4800,32,0.0726632501108,0.401982474551,0.520003716091
BA,52,199,4544,30.2933333333,0.605388252967,0.176314843265,0.539758454106
ER,52,198,4921,32.8066666667,0.159951372141,0.109130973352,0.551092530658
WS,52,200,4800,32,0.0770974086248,0.380247540294,0.523010033445
BA,53,202,4544,30.2933333333,0.624403588054,0.179283316468,0.539992567819
ER,53,201,4792,31.9466666667,0.172901608295,0.106107684156,0.548695652174
WS,53,203,4800,32,0.0730653246531,0.392173506216,0.520598290598
BA,54,205,4544,30.2933333333,0.58664822704,0.174697893984,0.539353400223
ER,54,204,4948,32.9866666667,0.160126158952,0.109211781724,0.551534745448
WS,54,206,4800,32,0.0769706383413,0.409792265046,0.517216648086
BA,55,208,4544,30.2933333333,0.63767712874,0.18126960118,0.541241174285
ER,55,207,4835,32.2333333333,0.175109655357,0.108413782479,0.549201040505
WS,55,209,4800,32,0.0708486503047,0.402451009888,0.518940914158
BA,56,211,4544,30.2933333333,0.624711827287,0.181865867366,0.540137495355
ER,56,210,4719,31.46,0.168982090621,0.104385727801,0.5472909699
WS,56,212,4800,32,0.0780207637961,0.393555280996,0.521222593831
BA,57,214,4544,30.2933333333,0.59972779806,0.177418559953,0.540040876997
ER,57,213,4911,32.74,0.161946022799,0.108968593059,0.550765514679
WS,57,215,4800,32,0.0717616860402,0.407771857933,0.518613898179
BA,58,217,4544,30.2933333333,0.624112656772,0.178752938782,0.540758082497
ER,58,216,4836,32.24,0.168797578582,0.109124930073,0.549386845039
WS,58,218,4800,32,0.0739509972887,0.403789093825,0.519929394277
BA,59,220,4544,30.2933333333,0.606377443392,0.175242076387,0.540364176886
ER,59,219,4778,31.8533333333,0.166846499367,0.108206839253,0.548238573021
WS,59,221,4800,32,0.0759059862593,0.397955706985,0.519617242661
BA,60,223,4544,30.2933333333,0.613724840841,0.178338749007,0.540416202155
ER,60,222,4979,33.1933333333,0.159744368506,0.111441388869,0.552084726867
WS,60,224,4800,32,0.075519037335,0.407179507737,0.519167595689
BA,61,226,4544,30.2933333333,0.618459128089,0.178488372093,0.540628019324
ER,61,225,4737,31.58,0.154103226976,0.105397210431,0.547740616871
WS,61,227,4800,32,0.0741707629955,0.395155200642,0.521003344482
BA,62,229,4544,30.2933333333,0.608953748174,0.179458496693,0.539843924192
ER,62,228,4760,31.7333333333,0.156748595421,0.104758603219,0.548379784467
WS,62,230,4800,32,0.0718976413614,0.39009585946,0.522036417689
BA,63,232,4544,30.2933333333,0.602435054054,0.17441155424,0.540564845782
ER,63,231,4849,32.3266666667,0.168072602377,0.107003729267,0.549371980676
WS,63,233,4800,32,0.0788095013307,0.396370046877,0.521140839837
BA,64,235,4544,30.2933333333,0.603916466008,0.175944968442,0.540137495355
ER,64,234,4845,32.3,0.163579643799,0.109037706307,0.549765886288
WS,64,236,4800,32,0.0711695452189,0.39659575606,0.520594574508
BA,65,238,4544,30.2933333333,0.613079386022,0.177810958193,0.540379041249
ER,65,237,4790,31.9333333333,0.163026496913,0.107497569563,0.548428093645
WS,65,239,4800,32,0.0780207637961,0.388285971884,0.522972872538
BA,66,241,4544,30.2933333333,0.64599624922,0.182594868619,0.541806020067
ER,66,240,4701,31.34,0.15451914931,0.101282279364,0.54696395392
WS,66,242,4800,32,0.0743461078336,0.39029328629,0.52215533259
BA,67,244,4544,30.2933333333,0.631259415298,0.178855300539,0.541055369751
ER,67,243,4815,32.1,0.16748230656,0.109383315378,0.54884057971
WS,67,245,4800,32,0.0763336290023,0.397848959551,0.520159791899
BA,68,247,4544,30.2933333333,0.606814570692,0.180869006942,0.539041248607
ER,68,246,4755,31.7,0.151889823549,0.104820147736,0.547993311037
WS,68,248,4800,32,0.0728868986856,0.392925890279,0.521125975474
BA,69,250,4544,30.2933333333,0.605676184083,0.17796804026,0.540445930881
ER,69,249,4823,32.1533333333,0.165420415094,0.105614384838,0.549364548495
WS,69,251,4800,32,0.0799983723793,0.407068892999,0.51966926793
BA,70,253,4544,30.2933333333,0.61025865456,0.181458239547,0.539546636938
ER,70,252,4860,32.4,0.166323377596,0.108581804281,0.549851356373
WS,70,254,4800,32,0.0739950026466,0.392499381854,0.521185432925
BA,71,256,4544,30.2933333333,0.614186309566,0.178085227119,0.540308435526
ER,71,255,4859,32.3933333333,0.169268852709,0.109608404967,0.549884801189
WS,71,257,4800,32,0.071625472657,0.394242853705,0.521059085842
BA,72,259,4544,30.2933333333,0.631667823666,0.182983837943,0.540501672241
ER,72,258,4703,31.3533333333,0.168292634224,0.105010617445,0.546592344853
WS,72,260,4800,32,0.070156076002,0.40692449651,0.51889632107
BA,73,262,4544,30.2933333333,0.602398876543,0.172893188609,0.540416202155
ER,73,261,4818,32.12,0.174027907283,0.107758871578,0.548758825715
WS,73,263,4800,32,0.0774344480835,0.390346043641,0.520564845782
BA,74,265,4544,30.2933333333,0.594899403893,0.17611439571,0.539751021925
ER,74,264,4695,31.3,0.172395724044,0.106147613657,0.546670382757
WS,74,266,4800,32,0.0758201682712,0.398081278435,0.52044221479
BA,75,268,4544,30.2933333333,0.593511773694,0.177408341502,0.539453734671
ER,75,267,4796,31.9733333333,0.16170850616,0.107113360165,0.548688219993
WS,75,269,4800,32,0.0792214722576,0.390294062659,0.521241174285
BA,76,271,4544,30.2933333333,0.599848918261,0.176742097799,0.539516908213
ER,76,270,4834,32.2266666667,0.16823776078,0.107595955175,0.549327387588
WS,76,272,4800,32,0.0763762615826,0.385862013681,0.522946859903
BA,77,274,4544,30.2933333333,0.602326515004,0.17274063229,0.539899665552
ER,77,273,4795,31.9666666667,0.161982856259,0.108014714079,0.548755109625
WS,77,275,4800,32,0.0833463531496,0.387503586513,0.521832032702
BA,78,277,4544,30.2933333333,0.609365184573,0.175955228175,0.540327015979
ER,78,276,4911,32.74,0.159274076253,0.110206684422,0.550850984764
WS,78,278,4800,32,0.0706646275256,0.413694197249,0.51839836492
BA,79,280,4544,30.2933333333,0.590173073478,0.178107084074,0.539531772575
ER,79,279,4758,31.72,0.165127260516,0.10506318164,0.547881828317
WS,79,281,4800,32,0.0684653196881,0.40945024077,0.518153102936
BA,80,283,4544,30.2933333333,0.616046416415,0.180258969517,0.540193236715
ER,80,282,4834,32.2266666667,0.164806960677,0.108067353606,0.549416573764
WS,80,284,4800,32,0.0747826712325,0.395418919009,0.521237458194
BA,81,286,4544,30.2933333333,0.598327082733,0.176787946575,0.540323299889
ER,81,285,4759,31.7266666667,0.16560433553,0.105680027133,0.547941285767
WS,81,287,4800,32,0.076418870379,0.401631295216,0.519784466741
BA,82,289,4544,30.2933333333,0.616924322607,0.180938980803,0.540170940171
ER,82,288,4803,32.02,0.16952791856,0.109393842604,0.548587885544
WS,82,290,4800,32,0.0735537643496,0.404735649698,0.519472315125
BA,83,292,4544,30.2933333333,0.598509179036,0.177334473572,0.539602378298
ER,83,291,4687,31.2466666667,0.170228347227,0.105074994863,0.546692679301
WS,83,293,4800,32,0.0781458305563,0.390381866994,0.521166852471
BA,84,295,4544,30.2933333333,0.61140633187,0.177773804493,0.53994425864
ER,84,294,4878,32.52,0.154639502279,0.106081955975,0.550323299889
WS,84,296,4800,32,0.0741707629955,0.396999565639,0.521222593831
BA,85,298,4544,30.2933333333,0.609263841979,0.17514087489,0.539773318469
ER,85,297,4771,31.8066666667,0.158813625787,0.105871119186,0.548364920104
WS,85,299,4800,32,0.0723939598079,0.393877209986,0.521230026013
BA,86,301,4544,30.2933333333,0.5924397961,0.176471560938,0.539524340394
ER,86,300,4766,31.7733333333,0.167907304262,0.106575678272,0.547985878855
WS,86,302,4800,32,0.0813701035393,0.387813132021,0.522404310665
BA,87,304,4544,30.2933333333,0.63670804161,0.179130075749,0.540286138982
ER,87,303,4804,32.0266666667,0.170657324903,0.108308962894,0.548903753252
WS,87,305,4800,32,0.0747826712325,0.391630306229,0.521263470829
BA,88,307,4544,30.2933333333,0.629576978615,0.181499440507,0.540702341137
ER,88,306,4793,31.9533333333,0.166263482606,0.105555300702,0.548491267187
WS,88,308,4800,32,0.0719429027076,0.387165346435,0.522300260126
BA,89,310,4544,30.2933333333,0.614351880457,0.178479760946,0.540152359718
ER,89,309,4767,31.78,0.152878881352,0.10497175066,0.54834262356
WS,89,311,4800,32,0.0711695452189,0.395512709088,0.521088814567
BA,90,313,4544,30.2933333333,0.589686653585,0.173543307087,0.539331103679
ER,90,312,4752,31.68,0.162323198276,0.105089544465,0.54817539948
WS,90,314,4800,32,0.0756051971318,0.398295006614,0.520869565217
BA,91,316,4544,30.2933333333,0.577971466461,0.171548701226,0.5392827945
ER,91,315,4869,32.46,0.165065373478,0.10949614249,0.549992567819
WS,91,317,4800,32,0.0707566987406,0.42102975884,0.516885916016
BA,92,319,4544,30.2933333333,0.617636334997,0.177863376791,0.541040505388
ER,92,318,4789,31.9266666667,0.167118512572,0.109563060284,0.548524712003
WS,92,320,4800,32,0.0784368774876,0.39761594711,0.519773318469
BA,93,322,4544,30.2933333333,0.622037292636,0.182265481218,0.54027499071
ER,93,321,4793,31.9533333333,0.174708419303,0.107838780925,0.548368636195
WS,93,323,4800,32,0.0776443548066,0.387307481667,0.522820512821
BA,94,325,4544,30.2933333333,0.628722517495,0.181962649716,0.540843552583
ER,94,324,4670,31.1333333333,0.174442647299,0.107146547982,0.546112969156
WS,94,326,4800,32,0.0728422239044,0.409952210674,0.518435525827
BA,95,328,4544,30.2933333333,0.618400393459,0.179402422611,0.540698625047
ER,95,327,4855,32.3666666667,0.167710147827,0.108681918254,0.549535488666
WS,95,329,4800,32,0.0771396190899,0.398259347823,0.520568561873
BA,96,331,4544,30.2933333333,0.602483287355,0.177959852519,0.539431438127
ER,96,330,4744,31.6266666667,0.163015593783,0.106772508039,0.547904124861
WS,96,332,4800,32,0.0730207590347,0.393439335913,0.521337792642
BA,97,334,4544,30.2933333333,0.593205692051,0.17877916584,0.539457450762
ER,97,333,4794,31.96,0.152810501835,0.107684210526,0.54878483835
WS,97,335,4800,32,0.0687026351993,0.4222370841,0.516993682646
BA,98,337,4544,30.2933333333,0.612587436803,0.178865044787,0.539940542549
ER,98,336,4722,31.48,0.163226762171,0.105506231109,0.547476774433
WS,98,338,4800,32,0.0725287299397,0.397198010802,0.520813823857
BA,99,340,4544,30.2933333333,0.587576241508,0.173058079089,0.539903381643
ER,99,339,4786,31.9066666667,0.163530775324,0.107267619718,0.548517279822
WS,99,341,4800,32,0.0719881355965,0.399836894035,0.520706057228
